policy_item_id,policy_bucket_id,item_label,item_statement,item_description,item_status,source_basis_type,curation_priority,notes
ITM-POL-001-00317,PBK-POL-001-01,부패·공익신고자보호강화,"ㅇ (부패·공익신고자보호강화) 공익신고대상확대, 보호신청처리공정성제고","ㅇ (부패·공익신고자보호강화) 공익신고대상확대, 보호신청처리공정성제고",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00318,PBK-POL-001-01,북극항로개척,"ㅇ (북극항로개척) 국적선사에쇄빙선건조지원및상업항로화를추진 하고, 유엔해양총회개최(’28) 등을 통해국제협력강화","ㅇ (북극항로개척) 국적선사에쇄빙선건조지원및상업항로화를추진 하고, 유엔해양총회개최(’28) 등을 통해국제협력강화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00319,PBK-POL-001-01,북극항로개척기회를선점하고,"ㅇ 북극항로개척기회를선점하고, 대한민국의새로운경제성장동력을 창출하는신(新) 해양수도권조성","ㅇ 북극항로개척기회를선점하고, 대한민국의새로운경제성장동력을 창출하는신(新) 해양수도권조성",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00320,PBK-POL-001-01,북극항로선박·초격차디스플레이등경쟁국추격을따돌리는미래기술개발,- 북극항로선박·초격차디스플레이등경쟁국추격을따돌리는미래기술개발,- 북극항로선박·초격차디스플레이등경쟁국추격을따돌리는미래기술개발,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00321,PBK-POL-001-01,북한비핵화와한반도평화구조구축프로세스를유기적·병렬적으로진행,ㅇ 북한비핵화와한반도평화구조구축프로세스를유기적·병렬적으로진행,ㅇ 북한비핵화와한반도평화구조구축프로세스를유기적·병렬적으로진행,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00322,PBK-POL-001-01,북한이고립에서벗어나국제사회의구성원이될수있도록북한과국제 사회의인권협력지원,- 북한이고립에서벗어나국제사회의구성원이될수있도록북한과국제 사회의인권협력지원,- 북한이고립에서벗어나국제사회의구성원이될수있도록북한과국제 사회의인권협력지원,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00323,PBK-POL-001-01,북한이탈주민이우리사회일원으로안착·통합될 수 있는여건개선,ㅇ 북한이탈주민이우리사회일원으로안착·통합될 수 있는여건개선,ㅇ 북한이탈주민이우리사회일원으로안착·통합될 수 있는여건개선,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00324,PBK-POL-001-01,북한주민의인권증진과남북관계발전·평화정착이조화를이루는방향에서 북한인권재단출범추진,- 북한주민의인권증진과남북관계발전·평화정착이조화를이루는방향에서 북한인권재단출범추진,- 북한주민의인권증진과남북관계발전·평화정착이조화를이루는방향에서 북한인권재단출범추진,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00325,PBK-POL-001-01,북한주민인권의실질적증진,"ㅇ (북한주민인권의실질적증진) 북한주민의자유권‧ 사회권을통합증진하는 방향에서민간단체활동지원, 민간주도북한주민인권개선추진","ㅇ (북한주민인권의실질적증진) 북한주민의자유권‧ 사회권을통합증진하는 방향에서민간단체활동지원, 민간주도북한주민인권개선추진",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00326,PBK-POL-001-01,북호응시,"- 북호응시, 평화협력벨트의교두보로서인접북한지역과의연계발전추진","- 북호응시, 평화협력벨트의교두보로서인접북한지역과의연계발전추진",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00327,PBK-POL-001-01,분단으로인한우리국민의고통해소및북한주민삶의실질적개선,ㅇ 분단으로인한우리국민의고통해소및북한주민삶의실질적개선,ㅇ 분단으로인한우리국민의고통해소및북한주민삶의실질적개선,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00328,PBK-POL-001-01,분야별어르신지원강화및고령인구증가로창출되는신시장활성화,ㅇ 분야별어르신지원강화및고령인구증가로창출되는신시장활성화,ㅇ 분야별어르신지원강화및고령인구증가로창출되는신시장활성화,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00329,PBK-POL-001-01,불공정거래로인한소비자·중소기업의피해회복및권익증진을위한기금조성,- 불공정거래로인한소비자·중소기업의피해회복및권익증진을위한기금조성,- 불공정거래로인한소비자·중소기업의피해회복및권익증진을위한기금조성,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00330,PBK-POL-001-01,불공정거래탐지·적발역량제고를 위해AI기술도입·활용및한국 거래소시장감시담당조직·인력확충,- 불공정거래탐지·적발역량제고를 위해AI기술도입·활용및한국 거래소시장감시담당조직·인력확충,- 불공정거래탐지·적발역량제고를 위해AI기술도입·활용및한국 거래소시장감시담당조직·인력확충,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 1}"
ITM-POL-001-00331,PBK-POL-001-01,불공정행위에 대한민사적구제확충을 통해소비자·중소기업의권익신장,ㅇ 불공정행위에 대한민사적구제확충을 통해소비자·중소기업의권익신장,ㅇ 불공정행위에 대한민사적구제확충을 통해소비자·중소기업의권익신장,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00332,PBK-POL-001-01,블록체인산업지원강화,ㅇ (블록체인산업지원강화) 블록체인생태계의안정적성장지원을 위해 ｢,ㅇ (블록체인산업지원강화) 블록체인생태계의안정적성장지원을 위해 ｢,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00333,PBK-POL-001-01,비축품목확대등을 통해수산물수급‧ 가격안정,- 비축품목확대등을 통해수산물수급‧ 가격안정,- 비축품목확대등을 통해수산물수급‧ 가격안정,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00334,PBK-POL-001-01,비핵화-한반도평화구조구축병행추구,"ㅇ (비핵화-한반도평화구조구축병행추구) 남북대화및북미협상을병행 추진하여, 비핵화및한반도평화구조구축프로세스이행여건조성","ㅇ (비핵화-한반도평화구조구축병행추구) 남북대화및북미협상을병행 추진하여, 비핵화및한반도평화구조구축프로세스이행여건조성",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00335,PBK-POL-001-01,사는곳중심의일차의료체계구축,ㅇ (사는곳중심의일차의료체계구축) 다학제팀기반의포괄적건강관리 제공과성과에따라보상하는지역사회주치의모델* 단계적확대,ㅇ (사는곳중심의일차의료체계구축) 다학제팀기반의포괄적건강관리 제공과성과에따라보상하는지역사회주치의모델* 단계적확대,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00336,PBK-POL-001-01,사람･기업이모이는혁신거점조성,"ㅇ 사람･기업이모이는혁신거점조성, 마을및중소도시집약거점육성","ㅇ 사람･기업이모이는혁신거점조성, 마을및중소도시집약거점육성",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00337,PBK-POL-001-01,사무장병원단속강화,"- 사무장병원단속강화, 약가산정체계개선및주기적인약가조정체계 마련등을 통해건강보험재정을악화시키는지출요인억제","- 사무장병원단속강화, 약가산정체계개선및주기적인약가조정체계 마련등을 통해건강보험재정을악화시키는지출요인억제",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00338,PBK-POL-001-01,사법AI 도입,"ㅇ (사법AI 도입) 인공지능기반사법지원·법률구조시스템을구축하여 사법절차의공정성과효율성제고, 취약계층법률지원범위확대및 범죄예방정책고도화","ㅇ (사법AI 도입) 인공지능기반사법지원·법률구조시스템을구축하여 사법절차의공정성과효율성제고, 취약계층법률지원범위확대및 범죄예방정책고도화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00339,PBK-POL-001-01,사이버위협대응체계공고화,"ㅇ (사이버위협대응체계공고화) 범정부사이버안보대응체계를구축하고, 국방차원에서사이버·전자기위협에능동적으로대응","ㅇ (사이버위협대응체계공고화) 범정부사이버안보대응체계를구축하고, 국방차원에서사이버·전자기위협에능동적으로대응",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00340,PBK-POL-001-01,사회연대경제조직의금융접근성을제고하고성장지원강화,ㅇ 사회연대경제조직의금융접근성을제고하고성장지원강화,ㅇ 사회연대경제조직의금융접근성을제고하고성장지원강화,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00341,PBK-POL-001-01,사회연대조직이생산한제품·용역에 대한공공부문우선구매촉진의무 신설,"- 사회연대조직이생산한제품·용역에 대한공공부문우선구매촉진의무 신설, 국·공유재산임차료인하등경영부담경감","- 사회연대조직이생산한제품·용역에 대한공공부문우선구매촉진의무 신설, 국·공유재산임차료인하등경영부담경감",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00342,PBK-POL-001-01,사회적고립(외로움) 담당차관지정등정책수행체계마련,- 사회적고립(외로움) 담당차관지정등정책수행체계마련,- 사회적고립(외로움) 담당차관지정등정책수행체계마련,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00343,PBK-POL-001-01,사회적고립대응,ㅇ (사회적고립대응) 고독사위기대응시스템구축ㆍ운영및일상회복 패키지지원등생애주기별사회적고립(외로움) 대응정책발굴·추진,ㅇ (사회적고립대응) 고독사위기대응시스템구축ㆍ운영및일상회복 패키지지원등생애주기별사회적고립(외로움) 대응정책발굴·추진,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00344,PBK-POL-001-01,사회적고립대응체계강화로일상회복지원및고독사예방,ㅇ 사회적고립대응체계강화로일상회복지원및고독사예방,ㅇ 사회적고립대응체계강화로일상회복지원및고독사예방,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00345,PBK-POL-001-01,사회적대화와근로자참여확대로권리보장및직장내민주주의강화,ㅇ 사회적대화와근로자참여확대로권리보장및직장내민주주의강화,ㅇ 사회적대화와근로자참여확대로권리보장및직장내민주주의강화,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00346,PBK-POL-001-01,사회적응력강화,"ㅇ (사회적응력강화) 온열·한랭질환감시및건강영향평가, AI 기반감염병 매개체스마트감시확대, 기후위기취약계층실태조사및맞춤형인프라지원","ㅇ (사회적응력강화) 온열·한랭질환감시및건강영향평가, AI 기반감염병 매개체스마트감시확대, 기후위기취약계층실태조사및맞춤형인프라지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00347,PBK-POL-001-01,사회진출‧ 자산형성및생활밀착지원등으로청년들의자립‧ 도약기반마련,ㅇ 사회진출‧ 자산형성및생활밀착지원등으로청년들의자립‧ 도약기반마련,ㅇ 사회진출‧ 자산형성및생활밀착지원등으로청년들의자립‧ 도약기반마련,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00348,PBK-POL-001-01,사회통합적고용·취업지원강화,"ㅇ (사회통합적고용·취업지원강화) 사회적기업지원예산복원및지원사업혁신, 청년부터생애1회자발적이직구직급여신설추진, 청년미래적금도입(금융위)","ㅇ (사회통합적고용·취업지원강화) 사회적기업지원예산복원및지원사업혁신, 청년부터생애1회자발적이직구직급여신설추진, 청년미래적금도입(금융위)",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00349,PBK-POL-001-01,산림재난총력대응,"ㅇ (산림재난총력대응) 산불진화자원·특수진화대확대, 생활권산불안전 공간조성, 산사태취약지사방사업확대, 소나무재선충예찰방제확대및 수종전환활성화등","ㅇ (산림재난총력대응) 산불진화자원·특수진화대확대, 생활권산불안전 공간조성, 산사태취약지사방사업확대, 소나무재선충예찰방제확대및 수종전환활성화등",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00350,PBK-POL-001-01,산업AI 전환촉진,"ㅇ (산업AI 전환촉진) 제조기업에AI팩토리전환, 중소기업대상AI바우처등을 지원하고, 서비스업(법률·의료등)의AI 전환지원","ㅇ (산업AI 전환촉진) 제조기업에AI팩토리전환, 중소기업대상AI바우처등을 지원하고, 서비스업(법률·의료등)의AI 전환지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00351,PBK-POL-001-01,산업경쟁력강화,"ㅇ (산업경쟁력강화) 차세대태양전지조기상용화, 해상풍력터빈·부품·기자재기술개발, 설치선건조및전용항만설치","ㅇ (산업경쟁력강화) 차세대태양전지조기상용화, 해상풍력터빈·부품·기자재기술개발, 설치선건조및전용항만설치",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00352,PBK-POL-001-01,산업구조의녹색전환등으로지속가능한성장기반 조성,ㅇ 산업구조의녹색전환등으로지속가능한성장기반 조성,ㅇ 산업구조의녹색전환등으로지속가능한성장기반 조성,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00353,PBK-POL-001-01,산업부문순환경제활성화,"ㅇ (산업부문순환경제활성화) 재제조(자동차부품), 재사용(폐배터리), 재자원화 (재생원료) 등순환경제비즈니스모델활성화및기술개발·인증지원","ㅇ (산업부문순환경제활성화) 재제조(자동차부품), 재사용(폐배터리), 재자원화 (재생원료) 등순환경제비즈니스모델활성화및기술개발·인증지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00354,PBK-POL-001-01,상권활력제고,"ㅇ (상권활력제고) K-관광·산업·문화와접목한상권르네상스2.0을 통해민관 협업으로글로컬상권(대형), 지역대표상권(중형), 소규모골목상권(소형) 육성","ㅇ (상권활력제고) K-관광·산업·문화와접목한상권르네상스2.0을 통해민관 협업으로글로컬상권(대형), 지역대표상권(중형), 소규모골목상권(소형) 육성",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00355,PBK-POL-001-01,상담·정보제공·무역보험·대체시장발굴,"- 상담·정보제공·무역보험·대체시장발굴, 물류비용절감등다각도지원","- 상담·정보제공·무역보험·대체시장발굴, 물류비용절감등다각도지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00356,PBK-POL-001-01,상대적으로보상수준이낮은대상에 대한보훈급여금추가인상,"- 상대적으로보상수준이낮은대상에 대한보훈급여금추가인상, 지자체간 참전수당격차완화를위한가이드라인이행강화방안 마련","- 상대적으로보상수준이낮은대상에 대한보훈급여금추가인상, 지자체간 참전수당격차완화를위한가이드라인이행강화방안 마련",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00357,PBK-POL-001-01,상생협력확대,ㅇ (상생협력확대) 대·중소기업이함께크는동반성장으로산업생태계혁신,ㅇ (상생협력확대) 대·중소기업이함께크는동반성장으로산업생태계혁신,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00358,PBK-POL-001-01,상생환경조성,"ㅇ (상생환경조성) 납품대금연동제적용대상을에너지비용까지확대및 사각지대차단, 하도급대금지급의안정성제고, 상생금융지수도입","ㅇ (상생환경조성) 납품대금연동제적용대상을에너지비용까지확대및 사각지대차단, 하도급대금지급의안정성제고, 상생금융지수도입",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00359,PBK-POL-001-01,상환능력범위내대출관행정착,ㅇ (상환능력범위내대출관행정착) 총부채원리금상환비율(DSR) 중심의 대출관리로드맵마련및DSR 적용예외범위의단계적축소,ㅇ (상환능력범위내대출관행정착) 총부채원리금상환비율(DSR) 중심의 대출관리로드맵마련및DSR 적용예외범위의단계적축소,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00360,PBK-POL-001-01,상환능력상실등으로어려움을겪고있는소상공인·취약계층이채무 조정을 통해경제적재기를위한발판마련,ㅇ 상환능력상실등으로어려움을겪고있는소상공인·취약계층이채무 조정을 통해경제적재기를위한발판마련,ㅇ 상환능력상실등으로어려움을겪고있는소상공인·취약계층이채무 조정을 통해경제적재기를위한발판마련,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00361,PBK-POL-001-01,생애전주기에걸쳐안심하고신뢰할수있는소비환경조성,ㅇ 생애전주기에걸쳐안심하고신뢰할수있는소비환경조성,ㅇ 생애전주기에걸쳐안심하고신뢰할수있는소비환경조성,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00362,PBK-POL-001-01,생애초기건강관리사업단계적확대,"- 생애초기건강관리사업단계적확대, 미숙아지속관리단계적확대","- 생애초기건강관리사업단계적확대, 미숙아지속관리단계적확대",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00363,PBK-POL-001-01,생태관광활성화,"ㅇ (생태관광활성화) 국립공원지역명소화를위한테마시설확충, 국가휴양공원등 지역특화관광자원개발, 민간참여생태계보전활동에 대한지원근거마련","ㅇ (생태관광활성화) 국립공원지역명소화를위한테마시설확충, 국가휴양공원등 지역특화관광자원개발, 민간참여생태계보전활동에 대한지원근거마련",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00364,PBK-POL-001-01,생활,- (생활) 오존유발물질·유해대기오염물질배출량인벤토리구축및중점관리,- (생활) 오존유발물질·유해대기오염물질배출량인벤토리구축및중점관리,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00365,PBK-POL-001-01,생활권중심집약형도시도입,"ㅇ (생활권중심집약형도시도입) 인구감소지역에주거·교통·생활SOC 등이 집약된도시를시범조성, 성과평가를 통해점진적확대","ㅇ (생활권중심집약형도시도입) 인구감소지역에주거·교통·생활SOC 등이 집약된도시를시범조성, 성과평가를 통해점진적확대",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00366,PBK-POL-001-01,생활비경감과서민물가안정을 통해청년등이애로를겪는주거비 부담을완화하고실질가처분소득증대...,ㅇ 생활비경감과서민물가안정을 통해청년등이애로를겪는주거비 부담을완화하고실질가처분소득증대로가계의살림살이개선,ㅇ 생활비경감과서민물가안정을 통해청년등이애로를겪는주거비 부담을완화하고실질가처분소득증대로가계의살림살이개선,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00367,PBK-POL-001-01,생활안전거버넌스강화,"ㅇ (생활안전거버넌스강화) 범국민안전문화운동확산, 주민참여형취약지역 개선사업, 주민점검신청제확대, AI 안전신문고도입등","ㅇ (생활안전거버넌스강화) 범국민안전문화운동확산, 주민참여형취약지역 개선사업, 주민점검신청제확대, AI 안전신문고도입등",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00368,PBK-POL-001-01,서비스수출활성화,"ㅇ (서비스수출활성화) K-뷰티, 콘텐츠, 헬스케어등유망분야를대상으로 사업모델발굴부터현지화까지패키지*로지원","ㅇ (서비스수출활성화) K-뷰티, 콘텐츠, 헬스케어등유망분야를대상으로 사업모델발굴부터현지화까지패키지*로지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00369,PBK-POL-001-01,서비스확대,ㅇ (서비스확대) 재가서비스의종류와제공규모대폭확대,ㅇ (서비스확대) 재가서비스의종류와제공규모대폭확대,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00370,PBK-POL-001-01,석탄발전소폐지지역지원및협력사고용안정방안 마련,"- 석탄발전소폐지지역지원및협력사고용안정방안 마련, 전환산업 사회적대화지원, AI 전환산업고용영향평가및고용안정지원","- 석탄발전소폐지지역지원및협력사고용안정방안 마련, 전환산업 사회적대화지원, AI 전환산업고용영향평가및고용안정지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00371,PBK-POL-001-01,성장중심R&D,"ㅇ (성장중심R&D) 한국형STTR* 사업추진, 중소기업R&D 예산회복·확대, 성장단계별민간투자연계형(TIPS) R&D 지원체계확립","ㅇ (성장중심R&D) 한국형STTR* 사업추진, 중소기업R&D 예산회복·확대, 성장단계별민간투자연계형(TIPS) R&D 지원체계확립",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00372,PBK-POL-001-01,성착취피해아동·청소년발굴-자립지원등아동·청소년보호강화,- 성착취피해아동·청소년발굴-자립지원등아동·청소년보호강화,- 성착취피해아동·청소년발굴-자립지원등아동·청소년보호강화,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00373,PBK-POL-001-01,성평등한일터조성,"ㅇ (성평등한일터조성) 고용평등임금공시제를도입하고, 공시시스템을 구축하여성별임금실태를체계적·종합적으로공개","ㅇ (성평등한일터조성) 고용평등임금공시제를도입하고, 공시시스템을 구축하여성별임금실태를체계적·종합적으로공개",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00374,PBK-POL-001-01,세계적수준의혁신적AI연구에도전할수있는‘국가AI연구소’ 육성,- 세계적수준의혁신적AI연구에도전할수있는‘국가AI연구소’ 육성,- 세계적수준의혁신적AI연구에도전할수있는‘국가AI연구소’ 육성,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00375,PBK-POL-001-01,세계최고수준제조데이터를활용하는‘AI 팩토리’ 확대('30년,"- 세계최고수준제조데이터를활용하는‘AI 팩토리’ 확대('30년, 500개)","- 세계최고수준제조데이터를활용하는‘AI 팩토리’ 확대('30년, 500개)",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00376,PBK-POL-001-01,소·부·장핵심기술개발확대와자립화로흔들리지않는산업강국실현,ㅇ 소·부·장핵심기술개발확대와자립화로흔들리지않는산업강국실현,ㅇ 소·부·장핵심기술개발확대와자립화로흔들리지않는산업강국실현,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00377,PBK-POL-001-01,소득보장,- (소득보장) 장애인연금지급대상을‘장애가심한장애인’ 전체로확대*,1.2만명에서3만명까지확대 | - (소득보장) 장애인연금지급대상을‘장애가심한장애인’ 전체로확대*,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00378,PBK-POL-001-01,소비자단체소송활성화를위한소송허가제폐지및예방적금지청구권도입,- 소비자단체소송활성화를위한소송허가제폐지및예방적금지청구권도입,- 소비자단체소송활성화를위한소송허가제폐지및예방적금지청구권도입,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00379,PBK-POL-001-01,소상공인·자영업자등경제적약자의안정적인경영기반마련,ㅇ 소상공인·자영업자등경제적약자의안정적인경영기반마련,ㅇ 소상공인·자영업자등경제적약자의안정적인경영기반마련,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00380,PBK-POL-001-01,소상공인·자영업자육아수당신설,"- 소상공인·자영업자육아수당신설, 저소득층출산전후휴가급여추가 지급, 직장어린이집지원강화","- 소상공인·자영업자육아수당신설, 저소득층출산전후휴가급여추가 지급, 직장어린이집지원강화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00381,PBK-POL-001-01,소상공인의부담완화및자생력강화와함께소상공인역량강화를 통한유망소상공인육성및지역상권활성화,ㅇ 소상공인의부담완화및자생력강화와함께소상공인역량강화를 통한유망소상공인육성및지역상권활성화,ㅇ 소상공인의부담완화및자생력강화와함께소상공인역량강화를 통한유망소상공인육성및지역상권활성화,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00382,PBK-POL-001-01,소외지역금융접근성제고를 위해지역특성을고려한은행점포운영* 유도,- 소외지역금융접근성제고를 위해지역특성을고려한은행점포운영* 유도,- 소외지역금융접근성제고를 위해지역특성을고려한은행점포운영* 유도,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00383,PBK-POL-001-01,수도권외곽지역교통편의향상을위한GTX 건설사업차질없이추진,- 수도권외곽지역교통편의향상을위한GTX 건설사업차질없이추진,- 수도권외곽지역교통편의향상을위한GTX 건설사업차질없이추진,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
