classification_seed_id,source_object_type,source_object_id,document_id,page_no,page_block_order,block_type,policy_item_candidate,suggested_resource_type,resource_type_keyword_hits,resource_type_confidence,primary_strategy_id,primary_strategy_label,secondary_strategy_ids,strategy_confidence,tech_domain_id,tech_domain_label,tech_subdomain_id,tech_subdomain_label,tech_domain_confidence,review_status,auto_suggestion_notes,reviewer_notes,text
CLS-SEED-DOC-POL-003-00063,paragraph_unit,PAR-DOC-POL-003-00063,DOC-POL-003,section2,50,bullet,yes,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,- 공급망 내 대·중·소 기업 공동 활용 AI 개발 과제도 지원
CLS-SEED-DOC-POL-003-00064,paragraph_unit,PAR-DOC-POL-003-00064,DOC-POL-003,section2,51,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,< 대·중·소 기업 공동 활용 AI 예시 >
CLS-SEED-DOC-POL-003-00065,paragraph_unit,PAR-DOC-POL-003-00065,DOC-POL-003,section2,52,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 업종별 특화 제조 AI 모델 개발을 통한 제조 AI 본격 확산
CLS-SEED-DOC-POL-003-00066,paragraph_unit,PAR-DOC-POL-003-00066,DOC-POL-003,section2,53,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,- 다양한 기업·현장 데이터(선도사업 등에서 발생)를 학습하여 업종 내 범용으로 활용이 가능한 업종별 특화 제조 AI 모델 개발·확산
CLS-SEED-DOC-POL-003-00067,paragraph_unit,PAR-DOC-POL-003-00067,DOC-POL-003,section2,54,note,review,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* ’25년 말까지 제조 AI 모델 개발 전문가그룹 구성 및 개발 착수
CLS-SEED-DOC-POL-003-00068,paragraph_unit,PAR-DOC-POL-003-00068,DOC-POL-003,section2,55,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 제조AX 기반을 조성하기 위해 업종별로 시급성을 고려하여 6개 분야* AI 산업 융합 표준 개발 및 보급(’26~)
CLS-SEED-DOC-POL-003-00069,paragraph_unit,PAR-DOC-POL-003-00069,DOC-POL-003,section2,56,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-005,medium,TD-008,첨단로봇제조,TSD-008-001,로봇 HW,high,review_required,primary_score=7; secondary_score=6 | tech_score=13; subdomain=TSD-008-001,,"* ① 자율제조, ② 자율주행, ③ 자율운항선박, ④ 로봇, ⑤ 드론, ⑥ 가전"
CLS-SEED-DOC-POL-003-00070,paragraph_unit,PAR-DOC-POL-003-00070,DOC-POL-003,section2,57,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-003,서비스 솔루션,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-003,,ㅇ 디자인 全 주기*에 필요한 AI 기술개발 및 서비스 제공
CLS-SEED-DOC-POL-003-00071,paragraph_unit,PAR-DOC-POL-003-00071,DOC-POL-003,section2,58,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* ① 기획 → ② 컨셉 디자인 → ③ 상세 디자인 → ④ 검증평가 및 생산 연동
CLS-SEED-DOC-POL-003-00072,paragraph_unit,PAR-DOC-POL-003-00072,DOC-POL-003,section2,59,bullet,yes,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 유통･물류 AX 과제 중 성공 시 파급효과가 크고 확산 가능성이 높은 과제를 단기과제로 우선 추진
CLS-SEED-DOC-POL-003-00073,paragraph_unit,PAR-DOC-POL-003-00073,DOC-POL-003,section2,60,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,< 우선 추진 과제(안) >
CLS-SEED-DOC-POL-003-00074,paragraph_unit,PAR-DOC-POL-003-00074,DOC-POL-003,section2,61,bullet,yes,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-008,medium,TD-008,첨단로봇제조,TSD-008-001,로봇 HW,high,review_required,primary_score=7; secondary_score=5 | tech_score=13; subdomain=TSD-008-001,,ㅇ 유통･물류 현장 로봇 도입･활용 확대를 위한 기반 마련
CLS-SEED-DOC-POL-003-00075,paragraph_unit,PAR-DOC-POL-003-00075,DOC-POL-003,section2,62,bullet,yes,,,low,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-013,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7; secondary_score=7 | tech_score=13; subdomain=TSD-008-006,,- 중소유통물류센터 내 HRIHuman Robot Interaction 실증 테스트베드를 구축*하여 자율이동로봇 등 AI 물류 로봇 도입을 위한 실증 데이터 수집
CLS-SEED-DOC-POL-003-00076,paragraph_unit,PAR-DOC-POL-003-00076,DOC-POL-003,section2,63,note,review,technology,실증,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* 첨단 글로벌 유통물류를 위한 AI 활용기술 실증기반 구축사업(’24∼‘28)
CLS-SEED-DOC-POL-003-00077,paragraph_unit,PAR-DOC-POL-003-00077,DOC-POL-003,section2,64,bullet,yes,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-008,medium,TD-008,첨단로봇제조,TSD-008-001,로봇 HW,high,review_required,primary_score=7; secondary_score=5 | tech_score=13; subdomain=TSD-008-001,,- 유통‧물류 현장에서 로봇 도입‧활용 시 필요한 가이드라인* 마련
CLS-SEED-DOC-POL-003-00078,paragraph_unit,PAR-DOC-POL-003-00078,DOC-POL-003,section2,65,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-008,medium,TD-008,첨단로봇제조,TSD-008-001,로봇 HW,high,review_required,primary_score=7; secondary_score=5 | tech_score=13; subdomain=TSD-008-001,,"* 예) 물류로봇 운영 시 위험 요소 평가, 예방 대책, 사고원인분석 방안 등"
CLS-SEED-DOC-POL-003-00079,paragraph_unit,PAR-DOC-POL-003-00079,DOC-POL-003,section2,66,bullet,yes,,,low,STR-009,미래 모빌리티(자율주행·UAM),,high,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=11 | tech_score=10; subdomain=TSD-008-006,,ㅇ 자율주행차의 3대 핵심 기술인 ➊소프트웨어중심차(SDV)·➋자율주행AI 모델·➌車반도체 분야 대규모 R&D 추진
CLS-SEED-DOC-POL-003-00080,paragraph_unit,PAR-DOC-POL-003-00080,DOC-POL-003,section2,67,note,review,technology,플랫폼,medium,STR-009,미래 모빌리티(자율주행·UAM),STR-013,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=8; secondary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* ① SDV 양산 플랫폼(’25∼‘28, 190억원), ② E2E 자율주행(’25∼‘29, 270억원),"
CLS-SEED-DOC-POL-003-00081,paragraph_unit,PAR-DOC-POL-003-00081,DOC-POL-003,section2,68,heading,no,technology,개발,medium,,,,,,,,,,review_required,auto_filtered=front_matter,,"③ AI가속기·AP, 통신반도체 개발(‘25∼’28, 580억) 등"
CLS-SEED-DOC-POL-003-00082,paragraph_unit,PAR-DOC-POL-003-00082,DOC-POL-003,section2,69,bullet,yes,infrastructure_policy,펀드,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 미래차 섹터펀드를 조성·운영하여 민간투자 마중물 공급
CLS-SEED-DOC-POL-003-00083,paragraph_unit,PAR-DOC-POL-003-00083,DOC-POL-003,section2,70,note,review,infrastructure_policy,펀드,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* 산업부 산업기술혁신펀드(총 3,700억원 규모) 內 500억 기조성(’25.5월)"
CLS-SEED-DOC-POL-003-00084,paragraph_unit,PAR-DOC-POL-003-00084,DOC-POL-003,section2,71,bullet,yes,infrastructure_policy,규제,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 업계 수요가 높은 규제개선 과제* 우선 해결(~'26)
CLS-SEED-DOC-POL-003-00085,paragraph_unit,PAR-DOC-POL-003-00085,DOC-POL-003,section2,72,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-009,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7; secondary_score=5 | tech_score=10; subdomain=TSD-008-006,,"* 예) ▴원본 영상데이터 활용, ▴임시운행 제한구역 완화, ▴자율주행 시범 운행지구 확대"
CLS-SEED-DOC-POL-003-00086,paragraph_unit,PAR-DOC-POL-003-00086,DOC-POL-003,section2,73,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 현장 연계 휴머노이드 개발 프로젝트 확대(’25년 10개 → ’26년 25개)
CLS-SEED-DOC-POL-003-00087,paragraph_unit,PAR-DOC-POL-003-00087,DOC-POL-003,section2,74,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* ’25년 가전·조선·유통 등 10개 과제 → ’26년 자동차·철강 등 5개 이상 신규 추진
CLS-SEED-DOC-POL-003-00088,paragraph_unit,PAR-DOC-POL-003-00088,DOC-POL-003,section2,75,bullet,yes,technology,개발,medium,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-013,medium,TD-008,첨단로봇제조,TSD-008-001,로봇 HW,high,review_required,primary_score=7; secondary_score=7 | tech_score=13; subdomain=TSD-008-001,,"- AI기업, 로봇기업, 수요기업 등이 협력하는 공동개발 과제 지원"
CLS-SEED-DOC-POL-003-00089,paragraph_unit,PAR-DOC-POL-003-00089,DOC-POL-003,section2,76,bullet,yes,technology,개발|플랫폼,high,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-003,서비스 솔루션,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-003,,- 물류·재난구조·농업 등 9대 분야 휴머노이드 플랫폼·솔루션 개발
CLS-SEED-DOC-POL-003-00090,paragraph_unit,PAR-DOC-POL-003-00090,DOC-POL-003,section2,77,bullet,yes,,,low,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,,high,TD-008,첨단로봇제조,TSD-008-001,로봇 HW,high,review_required,primary_score=10 | tech_score=13; subdomain=TSD-008-001,,ㅇ AI 휴머노이드 로봇 기술혁신센터* 등 개발·실증 지원 인프라 확충
CLS-SEED-DOC-POL-003-00091,paragraph_unit,PAR-DOC-POL-003-00091,DOC-POL-003,section2,78,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* (사업규모) ’25∼’29 5년간 총사업비 160억원(국비 100억원), (위치) 서울대"
CLS-SEED-DOC-POL-003-00092,paragraph_unit,PAR-DOC-POL-003-00092,DOC-POL-003,section2,79,bullet,yes,technology,실증,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 휴머노이드 현장 실증결과*를 바탕으로 안전 인증·표준 마련(~'28)
CLS-SEED-DOC-POL-003-00093,paragraph_unit,PAR-DOC-POL-003-00093,DOC-POL-003,section2,80,note,review,infrastructure_policy,규제,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* 제조현장 휴머노이드 활용을 위한 규제샌드박스 추진중(’25.9∼)
CLS-SEED-DOC-POL-003-00094,paragraph_unit,PAR-DOC-POL-003-00094,DOC-POL-003,section2,81,bullet,yes,technology,개발|핵심기술,high,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"ㅇ 국제해사기구(IMO) Lv.4* 수준으로 AI완전자율운항 핵심기술 개발('26~'32, 6,000억원(‘25.11월 예타면제))"
CLS-SEED-DOC-POL-003-00095,paragraph_unit,PAR-DOC-POL-003-00095,DOC-POL-003,section2,82,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* Lv.1(운항보조) → Lv.2(원격제어) → Lv.3(원격제어+선원 미승선) → Lv.4(완전 자율운항)
CLS-SEED-DOC-POL-003-00096,paragraph_unit,PAR-DOC-POL-003-00096,DOC-POL-003,section2,83,bullet,yes,technology,확보,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-005,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7; secondary_score=6 | tech_score=10; subdomain=TSD-008-006,,- 산업부-해수부가 원팀을 이뤄 AI자율운항선박 초격차기술 확보*
CLS-SEED-DOC-POL-003-00097,paragraph_unit,PAR-DOC-POL-003-00097,DOC-POL-003,section2,84,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* 산업부-해수부 공동 ‘자율운항 M.AX 얼라이언스’ 전략회의(장관급) 개최(‘25.12)
CLS-SEED-DOC-POL-003-00098,paragraph_unit,PAR-DOC-POL-003-00098,DOC-POL-003,section2,85,bullet,yes,technology,개발|확보|실증,high,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"ㅇ 1단계 R&D('20~'25, 1,603억원)에서 개발한 자율운항 시스템을 국내 연안선에 탑재하여 대규모 실증·운항 데이터 확보('26~'29, 300억원)"
CLS-SEED-DOC-POL-003-00099,paragraph_unit,PAR-DOC-POL-003-00099,DOC-POL-003,section2,86,bullet,yes,technology,실증,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"- 세계 최대수준 실증 데이터 축적하여, 이를 기반으로 IMO 표준 선점"
CLS-SEED-DOC-POL-003-00100,paragraph_unit,PAR-DOC-POL-003-00100,DOC-POL-003,section2,87,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* IMO는 ‘30∼‘32년 자율운항 국제표준 제정 예정
CLS-SEED-DOC-POL-003-00101,paragraph_unit,PAR-DOC-POL-003-00101,DOC-POL-003,section2,88,bullet,yes,infrastructure_policy,규제,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-005,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7; secondary_score=6 | tech_score=10; subdomain=TSD-008-006,,ㅇ 자율운항선박 테스트베드를 조성하고 맞춤형으로 규제 완화*
CLS-SEED-DOC-POL-003-00102,paragraph_unit,PAR-DOC-POL-003-00102,DOC-POL-003,section2,89,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* 예) ｢선박안전법｣ 선박시설 기준, ｢선박직원법｣ 승무정원 등 면제 특례 적용"
CLS-SEED-DOC-POL-003-00103,paragraph_unit,PAR-DOC-POL-003-00103,DOC-POL-003,section2,90,bullet,no,infrastructure_policy,규제,medium,,,,,,,,,,review_required,auto_filtered=front_matter,,- 자율운항선박법('25.1 시행)상 운항해역 지정*('25년) 및 규제 특례
CLS-SEED-DOC-POL-003-00104,paragraph_unit,PAR-DOC-POL-003-00104,DOC-POL-003,section2,91,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* 울산시, 울산항 앞 해역 신청(‘25.5) → 금년내 해수부 최종공고 예정"
CLS-SEED-DOC-POL-003-00105,paragraph_unit,PAR-DOC-POL-003-00105,DOC-POL-003,section2,92,bullet,yes,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ AI가전의 상용화 지원(‘AX 스프린트 사업’ 활용)을 통한 신속한 시장 출시
CLS-SEED-DOC-POL-003-00106,paragraph_unit,PAR-DOC-POL-003-00106,DOC-POL-003,section2,93,bullet,yes,technology,개발|확보,high,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ AI가전 개발을 위한 사용자 데이터 확보·정제 및 기업 공동활용
CLS-SEED-DOC-POL-003-00107,paragraph_unit,PAR-DOC-POL-003-00107,DOC-POL-003,section2,94,note,review,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* 지능형 홈케어 데이터 수집·서비스 개발 기반구축: ‘23∼‘27, 총 169억원"
CLS-SEED-DOC-POL-003-00108,paragraph_unit,PAR-DOC-POL-003-00108,DOC-POL-003,section2,95,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* IoT가전 빅데이터활용 지원사업: ‘19∼계속, 133억원(’19∼‘25년간)"
CLS-SEED-DOC-POL-003-00109,paragraph_unit,PAR-DOC-POL-003-00109,DOC-POL-003,section2,96,bullet,yes,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ AI가전의 글로벌 시장진출 촉진을 위한 표준·인증제 마련('26~)
CLS-SEED-DOC-POL-003-00110,paragraph_unit,PAR-DOC-POL-003-00110,DOC-POL-003,section2,97,bullet,yes,technology,실증,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-002,로봇 SW,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-002,,ㅇ AX전환을 위한 가전용 센서 등 핵심부품·SW 국산화 및 실증('26~)
CLS-SEED-DOC-POL-003-00111,paragraph_unit,PAR-DOC-POL-003-00111,DOC-POL-003,section2,98,note,review,technology,개발,medium,STR-001,AI G3 도약 및 전 산업 AX 확산,STR-013,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=8; secondary_score=7 | tech_score=13; subdomain=TSD-008-006,,"* 가전산업 AX전환을 위한 핵심모듈 및 제품화 기술개발: ’26∼‘30, 국비 283억원"
CLS-SEED-DOC-POL-003-00112,paragraph_unit,PAR-DOC-POL-003-00112,DOC-POL-003,section2,99,note,review,technology,실증,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* 스마트전자 AX전환을 위한 AI기반구축 및 실증지원: ‘26∼’30, 국비 100억원"
CLS-SEED-DOC-POL-003-00113,paragraph_unit,PAR-DOC-POL-003-00113,DOC-POL-003,section2,100,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,< AI 가전 품목 예시 >
CLS-SEED-DOC-POL-003-00114,paragraph_unit,PAR-DOC-POL-003-00114,DOC-POL-003,section2,101,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ AI와 방산의 융합에 포커스를 맞춘 기술개발 수요 발굴
CLS-SEED-DOC-POL-003-00115,paragraph_unit,PAR-DOC-POL-003-00115,DOC-POL-003,section2,102,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,- 민군겸용 기술협력사업*을 AI방산 기술개발 과제 중심으로 확대
CLS-SEED-DOC-POL-003-00116,paragraph_unit,PAR-DOC-POL-003-00116,DOC-POL-003,section2,103,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"* 민군기술협력사업 전체 투자현황(산업부) : (’25)1,134억(194억) → (’26)1,270억(190억)"
CLS-SEED-DOC-POL-003-00117,paragraph_unit,PAR-DOC-POL-003-00117,DOC-POL-003,section2,104,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,- 「AI 방산 융합로드맵」 마련으로 민군 공동 필요 하는 기술개발
CLS-SEED-DOC-POL-003-00118,paragraph_unit,PAR-DOC-POL-003-00118,DOC-POL-003,section2,105,bullet,yes,technology,실증,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 발굴된 수요 중 단기간에 AI 방산 융합 성과 창출이 가능한 분야를 대상으로 실증 사업 연계
CLS-SEED-DOC-POL-003-00119,paragraph_unit,PAR-DOC-POL-003-00119,DOC-POL-003,section2,106,bullet,yes,technology,실증,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,STR-008,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7; secondary_score=5 | tech_score=10; subdomain=TSD-008-006,,"- 군과의 협업을 통해 AX Sprint 사업 추진 및 드론 등 新무기의 embodied AI 실증 기반 구축(군은 부지 제공, 산업부는 실증시험장 구축)"
CLS-SEED-DOC-POL-003-00120,paragraph_unit,PAR-DOC-POL-003-00120,DOC-POL-003,section2,107,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,ㅇ 방산 수출기업 경쟁력 제고를 위해 수출 중인 무기체계에 AI 적용‧시스템 융합 등 ‘수출형 AI 방산 기술 개발’ 기획 추진
CLS-SEED-DOC-POL-003-00121,paragraph_unit,PAR-DOC-POL-003-00121,DOC-POL-003,section2,108,bullet,yes,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,"ㅇ 임상시험 승인 신청 서류*를 대체할 수 있는 의약품 후보물질의 유효성, 안전성 예측 AI 모델 개발"
CLS-SEED-DOC-POL-003-00122,paragraph_unit,PAR-DOC-POL-003-00122,DOC-POL-003,section2,109,note,review,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,* 비임상(동물실험)을 통해 유효성·안전성 관련 서류 구비 필요
CLS-SEED-DOC-POL-003-00123,paragraph_unit,PAR-DOC-POL-003-00123,DOC-POL-003,section2,110,note,review,technology,개발,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,※ 의약품 개발 과정 : 후보물질 발굴 → 비임상 및 임상시험 승인 신청 → 임상 1·2·3상 → 신약 허가
CLS-SEED-DOC-POL-003-00124,paragraph_unit,PAR-DOC-POL-003-00124,DOC-POL-003,section2,111,bullet,yes,,,low,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=7 | tech_score=10; subdomain=TSD-008-006,,- 라이센스로 중소·중견 제약사에 저가로 공급해 사업화 신속 지원
CLS-SEED-DOC-POL-003-00125,paragraph_unit,PAR-DOC-POL-003-00125,DOC-POL-003,section2,112,bullet,yes,technology,개발|공정,high,STR-013,디지털 트윈 및 가상화 공정 혁신,,high,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=19 | tech_score=13; subdomain=TSD-008-006,,ㅇ 바이오의약품 배양 및 정제 공정의 디지털 트윈 AI 모델을 개발
CLS-SEED-DOC-POL-003-00126,paragraph_unit,PAR-DOC-POL-003-00126,DOC-POL-003,section2,113,note,review,technology,공정,medium,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=9 | tech_score=13; subdomain=TSD-008-006,,* 바이오의약품 제조공정 : 배양(세포 배양 및 단백질 생산) → 회수 → 정제(목표 단백질 분리) → 완제 ↳ 배양과 정제가 핵심 요소
CLS-SEED-DOC-POL-003-00127,paragraph_unit,PAR-DOC-POL-003-00127,DOC-POL-003,section2,114,bullet,yes,technology,공정|장비,high,STR-013,디지털 트윈 및 가상화 공정 혁신,,medium,TD-008,첨단로봇제조,TSD-008-006,제조 데이터,high,review_required,primary_score=9 | tech_score=13; subdomain=TSD-008-006,,- 배양·정제 공정 모니터링 장비 등 AI 기술 탑재 장비 국산화 지원
