decision_key,active_in_queue,decision_status,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,suggested_primary_strategy_id,suggested_primary_strategy_label,alternate_strategy_ids,alternate_strategy_labels,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-012-8730f2a1838d,no,reviewed,ITM-POL-012-00970,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,핵심부품(핵융합,DRV-PAR-DOC-POL-006-00130,"핵심부품(핵융합, 의료 등) 소형화․고성능화 위한 고온초전도자석 실용화 기술개발 ◇(중장기 목표) 고온초전도 자석 실용화를 통한 산업혁신 및 미래 먹거리 선점 ◇ (연도별 목표) ’26년고온초전도자석 원천기술 검증 → ’26년~’29년고온초전도자석 실용화 기술개발 → ’30년응용 분야별 고온초전도자석 프로토타입 제작",STR-007,양자 정보통신 및 미래소재 선점,,,STR-007,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-3832f2db6422,no,reviewed,ITM-POL-012-00971,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,핵융합분야의경우,DRV-PAR-DOC-POL-006-00155,"- 핵융합분야의경우, 고성능초전도선재의시험‧ 평가를 위한초전도도체시험설비구축지원 과기정통부 R&D",STR-007,양자 정보통신 및 미래소재 선점,,,STR-007,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-bf19edbb630d,no,reviewed,ITM-POL-012-00978,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,･바이오 투자시장 위축* 특화 펀드 조성으로 R&D 이후 임상 단계에 대규모 투자...,DRV-PAR-DOC-POL-006-00202,･바이오 투자시장 위축* 특화 펀드 조성으로 R&D 이후 임상 단계에 대규모 투자 유치･기술이전에서 자력 글로벌 진출 지원,STR-003,바이오·헬스 글로벌 중심국가 도약,,,STR-003,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-012-27ab71ee96c3,no,reviewed,ITM-POL-012-00981,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,◇(연도별 목표) ➊ 기존 ’26~’30 지원 대상·기간 확대 등 ICT 의료시스...,DRV-PAR-DOC-POL-006-00290,◇(연도별 목표) ➊ 기존 ’26~’30 지원 대상·기간 확대 등 ICT 의료시스템 수출 지원 강화 ’26민-관 합동 얼라이언스(추진단)를 통해 정책 패키지 과제화(1/4분기) →’27~’28해외 허브·국내 생태계(기업·의료기관 등) 통합 플랫폼 구축 및 운영 → ’29~’30새로운 수출지원 성공모델 확보·확산,STR-010,디지털 헬스케어 서비스 혁신,STR-003 | STR-011,바이오·헬스 글로벌 중심국가 도약 | 디지털 콘텐츠 및 K-컬처 혁신,STR-010,,high,codex_manual_exception_review,STX-STR-010-001 keep_primary: ICT 의료시스템 수출 지원 연차 목표는 STR-010 로드맵 action이다.
SRD-POL-012-3524154a0df7,no,reviewed,ITM-POL-012-00983,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,➋ (인프라) 극한환경(극저온,DRV-PAR-DOC-POL-006-00175,"➋ (인프라) 극한환경(극저온, 16T급고자장, 대전류등)에서의초전도 도체시험설비구축(’26년시험동건설, ’28년시운전)",STR-007,양자 정보통신 및 미래소재 선점,STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-007,STR-004,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-17cbdfb5de05,no,reviewed,ITM-POL-012-00993,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,각국제도개선및인프라확충으로디지털헬스혁신경쟁가속화,DRV-PAR-DOC-POL-006-00294,- 각국제도개선및인프라확충으로디지털헬스혁신경쟁가속화,STR-010,디지털 헬스케어 서비스 혁신,STR-003 | STR-004,바이오·헬스 글로벌 중심국가 도약 | 차세대 네트워크(6G) 및 지능형 인프라,STR-010,,high,codex_manual_exception_review,STX-STR-010-001 keep_primary: 디지털헬스 제도개선·인프라 확충 서술은 STR-010 인프라·제도 cluster에 해당한다.
SRD-POL-012-9bd06d44e816,no,reviewed,ITM-POL-012-00996,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,글로벌 액셀러레이팅 플랫폼 등을 통한 컨설팅,DRV-PAR-DOC-POL-006-00279,"- 글로벌 액셀러레이팅 플랫폼 등을 통한 컨설팅, 투자유치, 글로벌 제약사 네트워크 구축 등 제공",STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-012-db1f5e53e153,no,reviewed,ITM-POL-012-00998,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,더불어,DRV-PAR-DOC-POL-006-00167,"- 더불어, 선재․도체분야의경우세계최고사양인16T급 초전도도체시험시설*을위한인프라구축(’26년120억원)",STR-007,양자 정보통신 및 미래소재 선점,STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-007,STR-004,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-bd818983dc30,no,reviewed,ITM-POL-012-01001,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,비대면진료,DRV-PAR-DOC-POL-006-00335,"ㅇ (비대면진료) 해외환자원격협진외에비대면진료활성화를 위한통합플랫폼구축(’26년4억원, 신규)",STR-010,디지털 헬스케어 서비스 혁신,,,STR-010,,high,codex_manual_exception_review,STX-STR-010-001 keep_primary: 비대면진료 통합플랫폼 구축은 STR-010의 직접 실행과제다.
SRD-POL-012-215d6a44fbcc,no,reviewed,ITM-POL-012-RV-00005,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,온라인게임(PC,DRV-PAR-DOC-POL-006-00456,➋(금융지원) 모태펀드영화계정을 통해투자마중물확대공급 (’25년350억원→’26년450억원)하여영화제작·투자활성화도모,STR-011,디지털 콘텐츠 및 K-컬처 혁신,,,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-24d4ae0c396d,no,reviewed,ITM-POL-012-01003,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,온라인게임(PC,DRV-PAR-DOC-POL-006-00449,"- 온라인게임(PC,콘솔등)은모든이용자본인인증의무로본인인증 수단없는청소년이용불편초래→전체이용가온라인게임에 대한본인인증의무폐지(게임산업법개정, ’25.2월발의→‘26년통과추진)",STR-011,디지털 콘텐츠 및 K-컬처 혁신,,,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-aa0d05d4a2e2,no,reviewed,ITM-POL-012-01004,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,일몰기한연장(’25.12월→’28.12월),DRV-PAR-DOC-POL-006-00048,"일몰기한연장(’25.12월→’28.12월), (음악)음악영상물등급분류개선, (웹툰)제작비용에 대한소득세․법인세세액공제신설등",STR-011,디지털 콘텐츠 및 K-컬처 혁신,,,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-357522bdf71a,no,reviewed,ITM-POL-012-01006,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,자금지원,DRV-PAR-DOC-POL-006-00213,"- (자금지원) 임상 3상특화펀드의성공적조성을 위해관계기관, 투자사들과협력하여자금조성·지원등 방안 마련필요",STR-003,바이오·헬스 글로벌 중심국가 도약,,,STR-003,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-ccd60d00266c,no,reviewed,ITM-POL-012-01007,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,정부는인프라정비·제도개선·재정·세제·금융지원등을 통해 민간을적극뒷받침하며,DRV-PAR-DOC-POL-006-00087,"ㅇ 정부는인프라정비·제도개선·재정·세제·금융지원등을 통해 민간을적극뒷받침하며, 문제해결형지원체계구축",STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-012-042043103b86,no,reviewed,ITM-POL-012-01010,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,컨설팅,DRV-PAR-DOC-POL-006-00339,- (컨설팅) 규제·인허가복잡성대응컨설팅* 지원,STR-015,감염병 대응 및 공중보건 기술 자립,,,STR-015,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-012-af301a6ad38b,no,reviewed,ITM-POL-012-01014,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,한계및향후추진방향 분야 한계 추진 방향･1조원 메가 펀드,DRV-PAR-DOC-POL-006-00201,"□ 한계및향후추진방향 분야 한계 추진 방향･1조원 메가 펀드, 임상 3상",STR-003,바이오·헬스 글로벌 중심국가 도약,,,STR-003,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-6f87aec3eac5,no,reviewed,ITM-POL-012-01016,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,현재,DRV-PAR-DOC-POL-006-00336,- (현재) 국내의료인-외국의료인간원격협진만가능→(개선) 원격협진外국내의료인-외국인환자간비대면진료제도화,STR-010,디지털 헬스케어 서비스 혁신,,,STR-010,,high,codex_manual_exception_review,STX-STR-010-001 keep_primary: 원격협진에서 비대면진료 제도화로의 regulatory delta는 STR-010의 핵심 제도 action이다.
SRD-POL-012-743972eb3418,no,reviewed,ITM-POL-012-RV-00006,POL-012,초혁신경제 15대 프로젝트 추진계획,인프라·제도,현재뮤직비디오유통전방송사또는영등위의심의필요 (평균2일소요) →사업자자율규제에기반한등급분류로즉시 유통가능...,DRV-PAR-DOC-POL-006-00477,"- (현지화콘텐츠발굴지원) 웹툰장르의글로벌확산을위한현지 공모전개최, 현지작가와의협업작품제작등지원(’26년20억원)",STR-011,디지털 콘텐츠 및 K-컬처 혁신,,,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=8)
SRD-POL-012-1f217b5b1f0a,no,reviewed,ITM-POL-012-01024,POL-012,초혁신경제 15대 프로젝트 추진계획,인재,게임실무인재를양성하는’게임인재원‘ AI 교과확대(연130명),DRV-PAR-DOC-POL-006-00447,- 게임실무인재를양성하는’게임인재원‘ AI 교과확대(연130명),STR-011,디지털 콘텐츠 및 K-컬처 혁신,STR-001 | STR-008,AI G3 도약 및 전 산업 AX 확산 | 피지컬 AI 및 지능형 로봇 산업 육성,STR-011,STR-001 | STR-008,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-8730f63f207e,no,reviewed,ITM-POL-012-01027,POL-012,초혁신경제 15대 프로젝트 추진계획,인재,웹툰창작교육,DRV-PAR-DOC-POL-006-00479,"- (웹툰창작교육) 웹툰관련학과개설대학등과연계, 소수 정예창작인력양성교육지원(’26년20명, 9억원)",STR-011,디지털 콘텐츠 및 K-컬처 혁신,,,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-9625a94a6e41,no,reviewed,ITM-POL-012-01029,POL-012,초혁신경제 15대 프로젝트 추진계획,인재,지역기반인력,DRV-PAR-DOC-POL-006-00481,"- (지역기반인력) 기조성한지역웹툰캠퍼스연계, 지역별 웹툰작가양성교육과정운영등지원(’26년6개지역, 12억원)",STR-011,디지털 콘텐츠 및 K-컬처 혁신,,,STR-011,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-012-5033787f8863,no,no_strategy,ITM-POL-012-00850,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,20개추진단별’27년예산사업발굴등세부실행계획업데이트(~’26.4월),DRV-PAR-DOC-POL-006-00128,□ 20개추진단별’27년예산사업발굴등세부실행계획업데이트(~’26.4월),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-137d28bd2539,no,no_strategy,ITM-POL-012-00851,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,3개 트랙(모델개발,DRV-PAR-DOC-POL-006-00334,"- 3개 트랙(모델개발, 진출지원, 판로개척)에 대해 ①지원대상 7개소→ 15개소, ②지원 기간 1년 → 최대 2년(1+1)) 등 확대",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-abd17e3dfd9b,no,no_strategy,ITM-POL-012-00852,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,3대분야,DRV-PAR-DOC-POL-006-00030,"□ 3대분야, 15대프로젝트에대해기술개발, 인력, 금융, 해외진출·입지지원, 규제개선등패키지지원으로’30년까지잠재성장률반등도모",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-5f661b3009da,no,no_strategy,ITM-POL-012-00856,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,D社,DRV-PAR-DOC-POL-006-00224,▪ D社: 주요국 기업들이 자본과 기술로 시장을 선점하는 가운데 우리 기업의 안정적 성장 기반 마련을 위해 국가 차원의 미국 진출 지원방안 검토 필요,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-ec03bf7351ce,no,no_strategy,ITM-POL-012-00867,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,⇨ 수출경쟁력강화를 위해전주기 지원강화하는한편,DRV-PAR-DOC-POL-006-00303,"⇨ 수출경쟁력강화를 위해전주기 지원강화하는한편, 해외거점 기관및병원을임상실증테스트베드로활용(신규모델)",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-ab257485f536,no,no_strategy,ITM-POL-012-00873,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,➊ (해외거점 확보) 현지 인수․진출 병원과 임상 및 실증을 지원하는 시설·인력·...,DRV-PAR-DOC-POL-006-00357,➊ (해외거점 확보) 현지 인수․진출 병원과 임상 및 실증을 지원하는 시설·인력·장비 등 보유 또는 컨소시움 구성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-999186de6545,no,no_strategy,ITM-POL-012-00874,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,➊ 기술개발 ➋ 인력양성 ➌ 금융지원 ➍ 해외진출․입지지원 ➎ 규제개선 등,DRV-PAR-DOC-POL-006-00109,➊ 기술개발 ➋ 인력양성 ➌ 금융지원 ➍ 해외진출․입지지원 ➎ 규제개선 등,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-943e9b2c82cc,no,no_strategy,ITM-POL-012-00875,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,➊(해외진출) K-뮤직의글로벌저변확대를위한다양한장르뮤지션 해외진출지원확대(‘25년,DRV-PAR-DOC-POL-006-00466,"➊(해외진출) K-뮤직의글로벌저변확대를위한다양한장르뮤지션 해외진출지원확대(‘25년, 81팀74.3억원→’26년, 92팀84.3억원) 및중소 기획사의해외진출프로젝트지원(‘26년신규30억원, 10개프로젝트)",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-1b03882c8deb,no,no_strategy,ITM-POL-012-00880,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,➋(기술개발) 혁신성장생태계구축을 통한CT 유니콘기업으로의 성장을견인하고,DRV-PAR-DOC-POL-006-00432,"➋(기술개발) 혁신성장생태계구축을 통한CT 유니콘기업으로의 성장을견인하고, 수출전략에활용가능하도록문화기술R&D 개선(’25년20억원→26년93억원)",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-654fab140c41,no,no_strategy,ITM-POL-012-00882,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,➌(국제협력) 핵융합실증로․가속기용선재제조기술확보를위한 국제공동연구(’25~’26...,DRV-PAR-DOC-POL-006-00170,"➌(국제협력) 핵융합실증로․가속기용선재제조기술확보를위한 국제공동연구(’25~’26년8억원, 핵융합연(KFE)-유럽입자물리연구소(CERN))",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-b11cc1f3bfc6,no,no_strategy,ITM-POL-012-00889,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,「기업+ 주관부처·관계기관+ 기재부(지원)」등으로구성,DRV-PAR-DOC-POL-006-00120,ㅇ 「기업+ 주관부처·관계기관+ 기재부(지원)」등으로구성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-451a69661791,no,no_strategy,ITM-POL-012-00891,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,각프로젝트별기업및관계기관이참여하는추진단구성을 완료하고,DRV-PAR-DOC-POL-006-00073,"ㅇ 각프로젝트별기업및관계기관이참여하는추진단구성을 완료하고, 단기간내성과를가시화하기위한추진계획을정교화",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-5a11933be9bd,no,no_strategy,ITM-POL-012-00896,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,구체적인혁신아이템을선정하고집중적인패키지지원*을 통해단기간에가시적 성과 창출,DRV-PAR-DOC-POL-006-00080,ㅇ 구체적인혁신아이템을선정하고집중적인패키지지원*을 통해단기간에가시적 성과 창출,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-042c9a53a8df,no,no_strategy,ITM-POL-012-00901,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,글로벌 진출 지원,DRV-PAR-DOC-POL-006-00222,- (글로벌 진출 지원) 기업측에서정보가부족한글로벌 진출사례 공유등을 위해글로벌오픈이노베이션등다각적지원필요,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-0b3eb606d918,no,no_strategy,ITM-POL-012-00902,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,글로벌시장은연평균10% 이상성장전망*되며,DRV-PAR-DOC-POL-006-00136,"ㅇ 글로벌시장은연평균10% 이상성장전망*되며, 주요선진국 (미국, EU, 영국, 일본)에서연구개발투자중",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-4425d787927f,no,no_strategy,ITM-POL-012-00907,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,기술력,DRV-PAR-DOC-POL-006-00194,"ㅇ (기술력) 국내의약품파이프라인은미국(11,200개), 중국(6,098개)에 이어세계3위인3,233개로미래성장잠재력확보(’24년)",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-e59ce0e9ad3a,no,no_strategy,ITM-POL-012-00908,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,기업을 중심으로프로젝트추진과정에서의애로사항을신속히 발굴․해결하고,DRV-PAR-DOC-POL-006-00085,"ㅇ 기업을 중심으로프로젝트추진과정에서의애로사항을신속히 발굴․해결하고, 민간주도의혁신을촉진",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-41bb005dc168,no,no_strategy,ITM-POL-012-00924,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,산업현장에서겪고있는급격한기술혁신과자금부족,DRV-PAR-DOC-POL-006-00394,"ㅇ 산업현장에서겪고있는급격한기술혁신과자금부족, 성장 기반부족등의애로사항을핀셋지원하여경쟁력확보",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-eb35e8f708da,no,no_strategy,ITM-POL-012-00927,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,선정기준,DRV-PAR-DOC-POL-006-00021,"□ (선정기준) 경쟁력확보, 시장성·파급력, 구현가능성, 확산·지속 가능성모두를충족하는3대분야“15대선도프로젝트” 선정",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-b82a0f5bdaa2,no,no_strategy,ITM-POL-012-00929,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,슈퍼IP 제작,DRV-PAR-DOC-POL-006-00474,- (슈퍼IP 제작) 글로벌슈퍼IP(2차사업화포함연간100억원 이상매출) 발굴을위한제작지원확대(’25년45억원→’26년51억원),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-dab70a92dcb0,no,no_strategy,ITM-POL-012-00930,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,시기 세부 일정 [K-콘텐츠] 웹툰 제작비 세액공제 신규 추진 [K-콘텐츠] AI...,DRV-PAR-DOC-POL-006-00495,시기 세부 일정 [K-콘텐츠] 웹툰 제작비 세액공제 신규 추진 [K-콘텐츠] AI 융합 OTT 글로벌 진출 확산 지원 사업 공고 [초전도체] 고온초전도자석 실용화기술개발 착수 [초전도체] 초전도 도체 시험용 프로토타입 자석 제작 [초전도체] 국제공동연구를 통한 핵융합로용 자석 선재 개발 [글로벌 상업화 지원] 글로벌 오픈이노베이션 위크(11월) [글로벌 상업화 지원] 임상 3상 특화펀드...,STR-010,디지털 헬스케어 서비스 혁신,STR-011 | STR-003,디지털 콘텐츠 및 K-컬처 혁신 | 바이오·헬스 글로벌 중심국가 도약,,,high,codex_manual_exception_review,STX-STR-010-001 no_strategy: K-콘텐츠·초전도체·글로벌상업화 일정이 섞인 composite schedule row다.
SRD-POL-012-4fcf7ea66b38,no,no_strategy,ITM-POL-012-00931,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,시험‧ 평가장비개발(’26년35억원),DRV-PAR-DOC-POL-006-00165,시험‧ 평가장비개발(’26년35억원),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-e68c066c7762,no,no_strategy,ITM-POL-012-00932,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,실무 추진협의체,DRV-PAR-DOC-POL-006-00033,□ (실무 추진협의체) 추진상황모니터링및부처간협조사항논의를 위해실무추진협의체(간사기재부차관보)를구성․운영,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-7ec37d81379d,no,no_strategy,ITM-POL-012-00933,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,실증 지원,DRV-PAR-DOC-POL-006-00305,- (실증 지원) 실증데이터확보를위한시범·사업화실증지원필요,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-ac2663637cc4,no,no_strategy,ITM-POL-012-00935,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,의료기관 확보,DRV-PAR-DOC-POL-006-00307,- (의료기관 확보) 임상시험·실증이가능한현지의료기관정보부족,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-00e0d88ec0e3,no,no_strategy,ITM-POL-012-00940,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,지원,DRV-PAR-DOC-POL-006-00123,- (지원) 기재부 국장*(급) + 신성장추진단 직원 + 산업연구원 전문가 등,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-9f0f20d42428,no,no_strategy,ITM-POL-012-00941,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,지원대상,DRV-PAR-DOC-POL-006-00325,ㅇ (지원대상) ICT 기반 의료시스템을보유하고있는기업또는의료기관,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-bc0be1062e6c,no,no_strategy,ITM-POL-012-00945,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,참 고 초혁신경제 15대 프로젝트 세부 일정 시기 세부 일정 [초전도체] 고온초전...,DRV-PAR-DOC-POL-006-00493,참 고 초혁신경제 15대 프로젝트 세부 일정 시기 세부 일정 [초전도체] 고온초전도자석 실용화 기술개발 성과 목표 마련 [글로벌 상업화 지원] 펀드 및 글로벌 진출 지원 ’26년 예산 확정 [K-디지털헬스케어] 민-관 합동 얼라이언스 구성 및 추진단 2차 회의 [K-콘텐츠] 문화산업보증계정 운용계획 확정 [K-콘텐츠] 신규 해외거점 5개소 설립 [K-콘텐츠] ｢영화비디오법｣ 일부개정안 ...,STR-010,디지털 헬스케어 서비스 혁신,STR-011 | STR-003,디지털 콘텐츠 및 K-컬처 혁신 | 바이오·헬스 글로벌 중심국가 도약,,,high,codex_manual_exception_review,STX-STR-010-001 no_strategy: 여러 프로젝트 세부 일정이 결합된 composite reference row다.
SRD-POL-012-48d6daf7c116,no,no_strategy,ITM-POL-012-00951,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,초혁신경제 15대 선도 프로젝트 추진계획 (Ⅳ) (요약),DRV-PAR-DOC-POL-006-00002,초혁신경제 15대 선도 프로젝트 추진계획 (Ⅳ) (요약),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-903f0d6946fe,no,no_strategy,ITM-POL-012-00952,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,초혁신경제 15대 선도프로젝트 추진계획(Ⅳ),DRV-PAR-DOC-POL-006-00001,초혁신경제 15대 선도프로젝트 추진계획(Ⅳ),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-088c6caab660,no,no_strategy,ITM-POL-012-00953,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,초혁신경제 15대 프로젝트추진계획발표Ⅰ*(9.10),DRV-PAR-DOC-POL-006-00068,"ㅇ 초혁신경제 15대 프로젝트추진계획발표Ⅰ*(9.10), Ⅱ**(10.20), Ⅲ***(11.26)에이어네번째추진계획을마련·발표",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-9ef68d77d984,no,no_strategy,ITM-POL-012-00956,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,추진단,DRV-PAR-DOC-POL-006-00034,□ (추진단) 「기업+ 주관부처·관계기관+ 기재부*(지원)」등으로 프로젝트별추진단을구성하여단기간내성과 창출 도모,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-e62fa288d235,no,no_strategy,ITM-POL-012-00957,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,추진단 구성,DRV-PAR-DOC-POL-006-00016,"□ (추진단 구성) 기업을 중심으로한민관합동추진단을프로젝트별로 구성하고, 정부는민간을적극지원․뒷받침",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-d53fe9378f65,no,no_strategy,ITM-POL-012-00959,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,추진협의체,DRV-PAR-DOC-POL-006-00115,"- (추진협의체) 성장전략 TF(부총리 주재)를 통해 추진방향을 논의․확정하고, →부총리주재관계장관회의(경장, 산경장등)를 통해추진상황 점검및지원방안 마련",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-6fb75e749035,no,no_strategy,ITM-POL-012-00960,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,컨설팅,DRV-PAR-DOC-POL-006-00338,ㅇ (컨설팅) 성공사례창출를 위해컨설팅및정보공유강화(‘26년4억원),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-012-9b93fc45852a,no,no_strategy,ITM-POL-012-00967,POL-012,초혁신경제 15대 프로젝트 추진계획,기술,해외거점 확보,DRV-PAR-DOC-POL-006-00311,"- (해외거점 확보) 해외거점기관을 통한 R&D, 컨설팅, 네트워킹 등 지원",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
