decision_key,active_in_queue,decision_status,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,suggested_primary_strategy_id,suggested_primary_strategy_label,alternate_strategy_ids,alternate_strategy_labels,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-009-9fdb8f64875b,no,no_strategy,ITM-POL-009-RV-00007,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,기관평가와 기관장 재선임 연계 폐지,DRV-PAR-DOC-POL-010-00126,ㅇ (기관장 연임연계 폐지) 기관평가 결과와 기관장 재선임 요건 간 연계를 폐지하고 연임 희망 시 차기 기관장 공모 참여를 통해 재선임 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-0a9f581f74cd,no,no_strategy,ITM-POL-009-00610,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,또한 각 부처는 제각기 법령과 수탁과제를 통해 출연(연)에 임무를 부여*하나 체계...,DRV-PAR-DOC-POL-010-00056,- 또한 각 부처는 제각기 법령과 수탁과제를 통해 출연(연)에 임무를 부여*하나 체계적 관리 및 중장기적 재정 지원** 미흡,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-22c4c2939cc6,no,no_strategy,ITM-POL-009-00611,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,보수체계 표준화 및 인센티브 개편 추진 (’26),DRV-PAR-DOC-POL-010-00183,ㅇ 보수체계 표준화 및 인센티브 개편 추진 (’26),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-a8b18ed9a494,no,no_strategy,ITM-POL-009-RV-00003,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,산·연·정 전략연구사업 운영위원회 신설,DRV-PAR-DOC-POL-010-00113,"ㅇ (산-연-정 협의체 신설) 출연(연), 산업계, 관계부처가 모여 전략연구사업 주요사항을 심의·의결하는 ‘전략연구사업 운영위원회’ 신설 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-681a4f28b348,no,no_strategy,ITM-POL-009-RV-00005,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,수요기반 전략연구사업 기획절차 운영,DRV-PAR-DOC-POL-010-00118,ㅇ (수요기반 기획절차 운영) 수요를 바탕으로 운영위-지원단-출연(연) 간 유기적 연계를 통해 차년도 전략연구사업 예산요구과제 결정 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-58dfb33158f1,no,no_strategy,ITM-POL-009-00612,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,수탁과제는 소액·다수*로 파편화되고 기관고유사업 또한 안정적으로 운영되는데 한계*...,DRV-PAR-DOC-POL-010-00052,- 수탁과제는 소액·다수*로 파편화되고 기관고유사업 또한 안정적으로 운영되는데 한계**가 있어 다음과 같이 PBS 제도의 부작용 심화,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d729440e7235,no,no_strategy,ITM-POL-009-RV-00017,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,연구회 기능과 집행체계 정비,DRV-PAR-DOC-POL-010-00175,"ㅇ (연구회 기능 정비) 법률에 명시된 기능과 책무 중심으로 연구회의 기능 보완*, 의결기구(이사회) - 집행기구(사무기구) 간 분리 추진 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-4827cb3ad115,no,no_strategy,ITM-POL-009-RV-00004,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,연구회 내 전략연구지원단 설치,DRV-PAR-DOC-POL-010-00115,ㅇ (전략연구 지원기구 신설) 전략연구사업의 ‘기획조정·보완 → 점검·평가 → 성과확산’을 지원하는 ‘전략연구지원단’을 연구회 내 설치 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d1fd9e5ae8d8,no,no_strategy,ITM-POL-009-RV-00014,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,조직·인사·예산 자율 운영 원칙 명시,DRV-PAR-DOC-POL-010-00164,ㅇ (운영체계) 공공기관 지정해제(유보) 취지를 반영하여 조직·인사·예산 운영의 자율성 원칙 명시,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-833e51dc4ff6,no,no_strategy,ITM-POL-009-RV-00006,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,통합평가 결과 환류 강화,DRV-PAR-DOC-POL-010-00123,"ㅇ (평가결과 환류강화) 내실있는 평가를 위해 통합평가 성과급 및 우수연구자 상여금 연계, 경상경비 증가율* 및 업무추진비 등 차등 적용 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-e0f0f331ce27,no,no_strategy,ITM-POL-009-RV-00011,POL-009,과학기술분야 출연(연) 정책방향,인재,블라인드채용 탄력 운영,DRV-PAR-DOC-POL-010-00147,ㅇ (블라인드채용 탄력적 운영) 출연(연) 블라인드 채용제도가 합리적 ·탄력적으로 운영되도록 심사위원에게 채용서류 원문 제공 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5ea3077517e7,no,no_strategy,ITM-POL-009-00614,POL-009,과학기술분야 출연(연) 정책방향,인재,연구인력 특별채용 확대,DRV-PAR-DOC-POL-010-00145,ㅇ (연구인력 특별채용 확대) 박사후연구원 등 연구인력에 대한 수시 특별채용을 허용하여 우수 인력을 적재적소에 활용 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d62c39056b4a,no,no_strategy,ITM-POL-009-00615,POL-009,과학기술분야 출연(연) 정책방향,인재,연구책임자 중심 과제·인센티브 구조 형성 → 과제 수주 용이한 연구직 중심 증원...,DRV-PAR-DOC-POL-010-00070,- 연구책임자 중심 과제·인센티브 구조 형성 → 과제 수주 용이한 연구직 중심 증원 → 상대적으로 연구행정·근접지원인력 미충원,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-a4d87204fe3f,no,no_strategy,ITM-POL-009-RV-00012,POL-009,과학기술분야 출연(연) 정책방향,인재,연구행정·지원직 전문화,DRV-PAR-DOC-POL-010-00155,"ㅇ (연구행정 전문화) 연구직의 파트너로서 연구행정·지원직의 가치를 인정하여 전문직에 상응하는 직종, 처우 및 성장사다리 마련 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5b9e5d6227e2,no,no_strategy,ITM-POL-009-00616,POL-009,과학기술분야 출연(연) 정책방향,인재,연구환경,DRV-PAR-DOC-POL-010-00014,"ㅇ (연구환경) 연구지원인력 규모 미흡* 및 기관별 역량 상이, 연구회 기능 미비 등으로 연구자의 행정부담 가중",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-70c4cfd2da41,no,no_strategy,ITM-POL-009-RV-00008,POL-009,과학기술분야 출연(연) 정책방향,인재,우수 연구자·연구팀 상여금 신설,DRV-PAR-DOC-POL-010-00132,ㅇ (우수 연구진 상여금) 평가 결과에 따라 성과 기여도가 높은 우수 연구자 또는 연구팀 대상 파격적 상여금(가칭STAR* 상여금) 신설 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-97f22c9e68f9,no,no_strategy,ITM-POL-009-RV-00015,POL-009,과학기술분야 출연(연) 정책방향,인재,우수인재 유치와 개방형 혁신 지원 법적 기반 마련,DRV-PAR-DOC-POL-010-00165,"ㅇ (육성·지원) 인력개발·우수인재 유치, 개방형 혁신 등 적극적 출연(연) 육성·지원을 위한 법적 기틀 마련",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-a7b0c2b86a5b,no,no_strategy,ITM-POL-009-00618,POL-009,과학기술분야 출연(연) 정책방향,인재,인력규모 미흡,DRV-PAR-DOC-POL-010-00068,ㅇ (인력규모 미흡) 연구직 대비 연구지원인력 비율*이 해외 주요국에 비해 낮아 행정업무가 연구자에게 전가되는 경향 발생,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-2b038a6e9552,no,no_strategy,ITM-POL-009-00619,POL-009,과학기술분야 출연(연) 정책방향,인재,정책지원·인력양성,DRV-PAR-DOC-POL-010-00094,"ㅇ (정책지원·인력양성) 국가 과학기술정책 수립의 허브*로서 인적·물적자원 지원, 과학기술 전 분야 우수인력양성 수행",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7b8a0b31b657,no,no_strategy,ITM-POL-009-00620,POL-009,과학기술분야 출연(연) 정책방향,인재,처우개선,DRV-PAR-DOC-POL-010-00028,"- 처우개선, 특별채용 확대 등 우수인재 유치·확보 지속 추진",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7fb2dabff2d3,no,no_strategy,ITM-POL-009-RV-00009,POL-009,과학기술분야 출연(연) 정책방향,인재,출연연 구성원 처우 지속 개선,DRV-PAR-DOC-POL-010-00142,ㅇ (처우개선) 출연(연) 구성원의 전반적인 처우 수준을 지속 개선 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
