paragraph_id,document_id,page_no,page_block_order,block_type,text,source_line_count,merged_block_count,normalization_actions,source_mode
PAR-DOC-POL-005-00135,DOC-POL-005,section5,84,heading,< 인센티브를 부여하는 평가 요소 >,1,1,,hwpx
PAR-DOC-POL-005-00136,DOC-POL-005,section5,85,bullet,"- (단계-최종)목표 달성도 평가 없이, 보고서 미제출 등 수행과정이 매우 부적절한 경우는 기존 ‘극히불량’ 등급과 같이 연구자 제재",1,1,,hwpx
PAR-DOC-POL-005-00137,DOC-POL-005,section5,86,heading,< 평가등급 개편 전후 비교(안) >,1,1,,hwpx
PAR-DOC-POL-005-00138,DOC-POL-005,section5,87,bullet,ㅇ (도전적 목표 유도) (선정)“목표의 혁신성”을 평가*하여 합리적 분석을 토대로 혁신적 연구 목표를 제시한 연구과제를 우선적으로 선정,1,1,,hwpx
PAR-DOC-POL-005-00139,DOC-POL-005,section5,88,note,"* 현행 법령 상 선정평가 항목은 과제의 창의성-계획의 충실성-연구주체의 역량-파급효과-기존 과제와의 차별성 등으로 구성되어, 목표 설정과 관련된 평가항목이 없음",1,1,,hwpx
PAR-DOC-POL-005-00140,DOC-POL-005,section5,89,bullet,- 집행 저조 우려로 인한 미흡 과제 선정을 방지하고 기술환경 변화에 적시 대응할 수 있도록 연구목표 조정(Moving target) 활성화,1,1,,hwpx
PAR-DOC-POL-005-00141,DOC-POL-005,section5,90,note,"※ 특히, 혁신도전형 R&D의 경우, 전문성을 갖춘 총괄관리자(PM)에게 전권을 부여하여 연구목표 조정 등 유연한 연구관리를 수행할 수 있도록 혁신법 등 관련 법령 개정",1,1,,hwpx
PAR-DOC-POL-005-00142,DOC-POL-005,section5,91,bullet,"ㅇ (평가방식 간소화-다양화) (단계-최종)기초연구분야 등 소규모과제는 원칙적으로 단계평가를 면제*하고, 일부 최종평가는 학회-세미나 등 공개발표로 대체",1,1,,hwpx
PAR-DOC-POL-005-00143,DOC-POL-005,section5,92,note,* 예외적으로 과제의 우수성 심사 등 사업성격에 따라 필요한 경우 단계평가 시행 가능,1,1,,hwpx
PAR-DOC-POL-005-00144,DOC-POL-005,section5,93,note,※ 소액 과제 외 기초연구분야 단계평가는 유지하되 과제 내용의 발전적 전환(pivotiong)-개선을 지원하는 방식으로 단계평가 운영,1,1,,hwpx
PAR-DOC-POL-005-00145,DOC-POL-005,section5,94,bullet,- 범국가적-전략적으로 보다 면밀한 선정평가가 필요한 대형 과제의 경우 합숙평가(Evaluation Week) 등 심층적 평가 도입-확대,1,1,,hwpx
PAR-DOC-POL-005-00146,DOC-POL-005,section5,95,bullet,"ㅇ (평가지표 개편) 단기적-정량적-보여주기식 성과의 평가가 아닌, 연구의 진짜 내실을 평가하기 위한 평가 지표의 개선",1,1,,hwpx
PAR-DOC-POL-005-00147,DOC-POL-005,section5,96,bullet,"- 명확한 성과목표가 있는 과제의 경우 대표 성과 위주로 평가하고, 단순한 논문-특허 수 등을 요하는 정량지표는 단계적으로 폐지*",1,1,,hwpx
PAR-DOC-POL-005-00148,DOC-POL-005,section5,97,note,"* 대부분의 평가에서 단순 수 지표를 직접 활용하진 않으나, 연구개발계획서 양식 등에 잔존",1,1,,hwpx
PAR-DOC-POL-005-00149,DOC-POL-005,section5,98,bullet,ㅇ (특별평가 강화) 단계-최종평가 시기 도래 전 과제의 부적절성을 사전에 발굴-개선하기 위한 특별평가 가능 사유 확대,1,1,,hwpx
PAR-DOC-POL-005-00150,DOC-POL-005,section5,99,note,"※ 혁신법 제15조제1항제6호는 특별평가 가능 사유로 ‘그 밖에 과제의 변경-중단이 필요한 대통령령으로 정하는 경우’를 제시하나, 시행령 상 해당 조항이 마련되지 않음",1,1,,hwpx
PAR-DOC-POL-005-00151,DOC-POL-005,section5,100,bullet,- 평가 등급 폐지-면제를 비롯한 전반적인 평가 완화 기조에 따라 사각지대가 될 수 있는 극심한 저성과 및 부적절 과제 조기 중단,1,1,,hwpx
PAR-DOC-POL-005-00152,DOC-POL-005,section5,101,bullet,"□ 연구의 도전성을 제대로 판단할 수 있도록, 평가의 전문성-책임성 강화",1,1,,hwpx
PAR-DOC-POL-005-00153,DOC-POL-005,section5,102,bullet,ㅇ (평가의 전문성) 국내-외 우수한 연구자들이 자부심을 가지고 국가 R&D 평가위원으로 참여하도록 적극 유도하여 전문성 강화,1,1,,hwpx
PAR-DOC-POL-005-00154,DOC-POL-005,section5,103,bullet,"- 해외 과협 연계, 주요 과제 연구책임자의 평가위원 후보단 등록 의무화, 참여강화 등을 통한 국내-외 우수평가위원 풀* 대폭 확충-활용",1,1,,hwpx
PAR-DOC-POL-005-00155,DOC-POL-005,section5,104,note,* 향후 전체 평가위원(現 약 5.7만명) 중 10%는 우수위원으로 확보하여 평가의 질 제고,1,1,,hwpx
PAR-DOC-POL-005-00156,DOC-POL-005,section5,105,note,"※ 회계연도 일치 폐지를 통해 평가 일정이 특정 시기에 집중되지 않도록 하고, 평가일정을 여유 있게 공지하여 우수한 평가위원들의 참여율 제고 노력 병행",1,1,,hwpx
PAR-DOC-POL-005-00157,DOC-POL-005,section5,106,bullet,ㅇ (책임성-투명성 강화) 평가 결과를 피평가자가 신뢰할 수 있도록 평가위원의 책임성과 평가의 공정성-투명성 제고,1,1,,hwpx
PAR-DOC-POL-005-00158,DOC-POL-005,section5,107,bullet,"- 이의신청 실질 검토율 제고를 위해 이의신청 위원으로 외부 전문가를 보강하여 공정성을 집중 검토하고, 신청 가능 사유 완화",1,1,,hwpx
PAR-DOC-POL-005-00159,DOC-POL-005,section5,108,bullet,"- 평가 진행과정에 대한 세부사항을 기록·보관하도록 하고, 문제정황 발생 시 재검토에 활용하여 평가 투명성 제고",1,1,,hwpx
PAR-DOC-POL-005-00160,DOC-POL-005,section5,109,bullet,- 각 기관 내 기준에 따라 일부 시행 중인 평가위원 실명제와 전체 평가의견 공개의 전면 시행을 통해 평가 책임성 제고,1,1,,hwpx
PAR-DOC-POL-005-00161,DOC-POL-005,section5,110,note,※ 평가위원과 전체 평가의견을 별도로 공개하고 상호 매칭 정보는 제외하여 부정적 평가의견 제시에 대한 기피나 외압 등의 부작용 방지 (시범실시 후 단계적 확대),1,1,,hwpx
PAR-DOC-POL-005-00162,DOC-POL-005,section5,111,bullet,- 전문성-성실성-공정성 문제가 지속 지적되는 평가자는 향후 정부 위원에서 배제*할 수 있도록 하는 공통 기준 마련,1,1,,hwpx
PAR-DOC-POL-005-00163,DOC-POL-005,section5,112,note,* 기관-과제-사업-장비 등 모든 종류의 국가적 평가 및 기타 자문단-위원회에서 배제,1,1,,hwpx
PAR-DOC-POL-005-00164,DOC-POL-005,section5,113,bullet,"ㅇ (책임에 걸맞는 보상) 평가위원 수당 현실화, 우수 평가위원 포상 등 강화된 전문성-책임성에 상응하는 보상체계 마련",1,1,,hwpx
PAR-DOC-POL-005-00165,DOC-POL-005,section5,114,heading,< 평가위원 보상체계 개선안 >,1,1,,hwpx
PAR-DOC-POL-005-00166,DOC-POL-005,section5,115,bullet,□ 도전·창의적 연구몰입을 위한 평가 효율화,1,1,,hwpx
PAR-DOC-POL-005-00167,DOC-POL-005,section5,116,bullet,"ㅇ (서식 간소화) 연차보고서* 및 계획서의 불필요 항목을 삭제하여 간소화하고, 보고서 분량 상한의 신설-통일로 작성 부담 완화*",1,1,,hwpx
PAR-DOC-POL-005-00168,DOC-POL-005,section5,117,note,* (기존) 분량 제한이 없어 경쟁적으로 수십페이지 이상의 보고서 작성 및 제출 문화 형성,1,1,,hwpx
PAR-DOC-POL-005-00169,DOC-POL-005,section5,118,paragraph,→ (개선) 분량 상한을 두어 연차보고서 작성 부담을 완화,1,1,,hwpx
PAR-DOC-POL-005-00170,DOC-POL-005,section5,119,note,"※ (참고) 계획서의 경우 현재 각 사업별로 분량 상한 존재(개인기초연구사업(5~10p 이내), 정보통신방송기술개발사업(5억 초과 과제는 50P 내), 소재부품기술개발(제한없음))",1,1,,hwpx
PAR-DOC-POL-005-00171,DOC-POL-005,section5,120,bullet,"- 간략한 제안서 바탕으로 1단계 평가 후, 통과 과제만 자세한 연구개발계획서 작성 및 2단계 평가를 실시하는 방식 시범도입-확대",1,1,,hwpx
PAR-DOC-POL-005-00172,DOC-POL-005,section5,121,bullet,ㅇ (평가결과 신속통보) 사업심의위 개최 및 통보 기한 등의 기준을 마련하여 연구자가 선정 결과를 빠르게 지득할 수 있도록 개선,1,1,,hwpx
PAR-DOC-POL-005-00173,DOC-POL-005,section5,122,note,"※ (기존) 법령 상 심의위 없이 확정-통보도 가능하나, 통일된 기준이 없어 개별 시행",1,1,,hwpx
PAR-DOC-POL-005-00174,DOC-POL-005,section5,123,paragraph,→ (개선) 심의위 미개최 평가 결과의 즉시 통보 확대,1,1,,hwpx
PAR-DOC-POL-005-00175,DOC-POL-005,section5,124,bullet,"□ 정부는 연구자를 신뢰하고, 연구자는 책임감 있게 연구비 집행",1,1,,hwpx
PAR-DOC-POL-005-00176,DOC-POL-005,section5,125,bullet,ㅇ (집행 자율성) 연구비 집행의 유연성을 높여 연구에 집중할 수 있도록 연구비 사용용도를 네거티브 규제 방식(사용 불가 항목만 규정)으로 전환,1,1,,hwpx
PAR-DOC-POL-005-00177,DOC-POL-005,section5,126,bullet,"- (간접비) 사용용도 전체에 네거티브 방식을 도입하여, R&D에 필요한 비용을 적극적으로 연구 지원 등에 활용할 수 있도록 개선",1,1,,hwpx
PAR-DOC-POL-005-00178,DOC-POL-005,section5,127,bullet,- (직접비) 일정 부분(예: 10%)은 연구자가 자율적으로 활용하도록 네거티브 용도를 적용하고 증빙자료 제출 등 행정절차를 최소화,1,1,,hwpx
PAR-DOC-POL-005-00179,DOC-POL-005,section5,128,note,"※ 회의비(식비), 연구실운영비, 그 밖의 비용 등을 직접비 10% 이내로 자율적 사용",1,1,,hwpx
PAR-DOC-POL-005-00180,DOC-POL-005,section5,129,bullet,- 불인정 용도와 함께 항목별 인정 용도를 가이드라인으로 제시하여 적합한 연구비 사용처에 대한 연구 현장의 혼란 최소화,1,1,,hwpx
PAR-DOC-POL-005-00181,DOC-POL-005,section5,130,bullet,"ㅇ (제재 강화) 네거티브 사용용도 위반 적발시 (간접비)기관 간접비 비율 삭감 확대, (직접비)참여제한 기간 및 제재부가금 가중-합산* 등 제재 강화* 검토",1,1,,hwpx
PAR-DOC-POL-005-00182,DOC-POL-005,section5,131,note,"* 부정사용 금액의 최대 20~30배까지 제재부가금 부과, 제재부가금 징수 이행력 강화, 다수의 위반행위 합산 처분 등",1,1,,hwpx
PAR-DOC-POL-005-00183,DOC-POL-005,section5,132,bullet,□ 복잡한 증빙 절차는 축소하고 연구에만 집중,1,1,,hwpx
PAR-DOC-POL-005-00184,DOC-POL-005,section5,133,bullet,ㅇ (정산 간소화) 연구자 행정부담 및 정부 관리비용에 비해 실익이 적은 정산행위는 증빙 최소화 또는 샘플 정산을 통해 간소화 추진,1,1,,hwpx
PAR-DOC-POL-005-00185,DOC-POL-005,section5,134,bullet,"- 연구자의 책임 하에, 소액연구비 사용건(과제 연차별 총 1,000만원, 건당 100만원 한도)의 경우 과도한 증빙자료 제출을 최소화*",1,1,,hwpx
PAR-DOC-POL-005-00186,DOC-POL-005,section5,135,note,"* (예) 소액 연구재료비 : (현행)8종 → (개선)2종(카드 전표, 기관 내부 검수 확인증) 50만원 이하 식비 등: (현행)4종 → (개선)2종(건별 카드 전표, 사용 목적)",2,1,split_multiline_structured_block,hwpx
PAR-DOC-POL-005-00187,DOC-POL-005,section5,136,bullet,"- 연구비 5천만원 미만의 소액과제(전체 과제 중 22.7%)는 일부만 추출하여 정산, 점진적 확대 추진",1,1,,hwpx
PAR-DOC-POL-005-00188,DOC-POL-005,section5,137,bullet,□ 현장에서 체감할 수 있는 제도개선 체계 구축,1,1,,hwpx
PAR-DOC-POL-005-00189,DOC-POL-005,section5,138,bullet,ㅇ (행정부담가중 방지) 연구개발과제 관리 및 연구비 정산 등의 과정에서 증빙자료 등 행정 업무가 누적되지 않도록 관리 체계 마련,1,1,,hwpx
PAR-DOC-POL-005-00190,DOC-POL-005,section5,139,bullet,"- R&D관련 매뉴얼에 표준 증빙자료 종류를 명시하고, 전문기관 등이 표준 증빙자료 이외의 자료를 요구하는 것을 엄격히 관리*",1,1,,hwpx
PAR-DOC-POL-005-00191,DOC-POL-005,section5,140,note,* 미국은 추가 정보 수집 시 소요 시간-비용 추정치 산정(Paperwork Reduction Act) → 전문기관은 추가 증빙 요구 시 필요성을 분석해 과기정통부와 협의,1,1,,hwpx
PAR-DOC-POL-005-00192,DOC-POL-005,section5,141,bullet,"ㅇ (기 개선제도 보완) 혁신법에 따른 제도개선의 일환으로 ‘기 개선제도 점검’ 트랙을 신설하여, 현장착근을 저해하는 원인 파악 및 보완",1,1,,hwpx
PAR-DOC-POL-005-00193,DOC-POL-005,section5,142,note,※ 혁신법 제28조-제30조에 따라 매년 연구현장의 의견을 수렴하여 신규 개선사항을 발굴하고 법령-제도를 정비 중,1,1,,hwpx
PAR-DOC-POL-005-00194,DOC-POL-005,section5,143,bullet,"- 부처, 전문기관 및 연구기관 연구자-연구행정인력으로 점검단을 구성, 행정 전달 단계별 병목 사항*을 발굴하고 보완 방안 마련",1,1,,hwpx
PAR-DOC-POL-005-00195,DOC-POL-005,section5,144,note,"* 개정된 법령-지침의 체계성, IRIS 등 실행수단의 준비도, 현장 인식 및 수용도 등 세부기준에 따라 점검하고, 점검단이 제시한 개선방안으로 추가 보완",1,1,,hwpx
PAR-DOC-POL-005-00196,DOC-POL-005,section5,145,bullet,- 개별 전문기관-연구기관의 제도개선 노력 및 반영 정도에 따라 기관별 인센티브/페널티를 부여하여 개선제도의 현장착근 유도,1,1,,hwpx
PAR-DOC-POL-005-00197,DOC-POL-005,section5,146,note,"※ (전문기관) 실태조사, 전용 평가 도입 등을 통해 정책 이행여부 점검 및 기평비 등에 반영 (연구기관) 연구지원체계평가를 통한 제도 이행 점검-평가 및 간접비 환류",2,1,split_multiline_structured_block,hwpx
PAR-DOC-POL-005-00198,DOC-POL-005,section5,147,bullet,□ 관리 중심의 회계연도 일치제를 연구자 중심 과제관리로 전환,1,1,,hwpx
PAR-DOC-POL-005-00199,DOC-POL-005,section5,148,bullet,"ㅇ (관리원칙 전환) R&D 사업-과제에 대하여 회계연도 일치제도를 폐지하고, 예산 운영-관리 유연성을 높이는 신규 관리체계 마련",1,1,,hwpx
PAR-DOC-POL-005-00200,DOC-POL-005,section5,149,note,"※ 현재 기초연구, 국제공동연구, 혁신-도전형 R&D 사업에 한해 회계연도 일치 원칙 예외를 허용('25년 예산안 편성 세부지침) 중인 것을 전 R&D 사업으로 확대",1,1,,hwpx
PAR-DOC-POL-005-00201,DOC-POL-005,section5,150,heading,< 회계연도 일치제도로 발생하는 현장연구자 불편 >,1,1,,hwpx
PAR-DOC-POL-005-00202,DOC-POL-005,section5,151,bullet,□ 연구자 접점 통합 연구지원시스템(IRIS) 구축,1,1,,hwpx
PAR-DOC-POL-005-00203,DOC-POL-005,section5,152,bullet,ㅇ (All-in-One 연구지원시스템) IRIS 접속 시 동일한 규정/집행기준/입력서식/DB 등을 사용하는 연구자 중심의 연구비시스템으로 연구 행정 부담 해소,1,1,,hwpx
PAR-DOC-POL-005-00204,DOC-POL-005,section5,153,note,"※ 관계부처 협의체 구성, 세부 방식·일정·집행기준(연구기관 특성 고려) 등 논의",1,1,,hwpx
PAR-DOC-POL-005-00205,DOC-POL-005,section5,154,note,"※ 연구비시스템 관련 기존 제도(전담은행, 펀드 등)는 부처 자율적 운영",1,1,,hwpx
PAR-DOC-POL-005-00206,DOC-POL-005,section5,155,note,※ 관련 DB는 쌍뱡향으로 활용,1,1,,hwpx
PAR-DOC-POL-005-00207,DOC-POL-005,section5,156,bullet,- 연구지원 + IT 역량을 확보한 전담조직이 운영(민간 참여도 확대*),1,1,,hwpx
PAR-DOC-POL-005-00208,DOC-POL-005,section5,157,note,* AI 등 혁신적 기술 도입을 위해 검증된 대기업 및 스타트업 참여 확대,1,1,,hwpx
PAR-DOC-POL-005-00209,DOC-POL-005,section5,158,bullet,"ㅇ (시스템 연계) IRIS와 연구개발기관(대학-출연연 등), 성과물 전담기관 등 他 시스템과의 연계 확대로 불필요한 정보입력 부담 완화",1,1,,hwpx
PAR-DOC-POL-005-00210,DOC-POL-005,section5,159,bullet,- IRIS와 연구기관시스템 중 한 곳에만 정보를 입력해도 자동으로 상호 연동하여 중복 작업 해소,1,1,,hwpx
PAR-DOC-POL-005-00211,DOC-POL-005,section5,160,note,"※ 상호연계 모듈 개발(~12월) 후, 연구개발기관 여건을 고려해 시범실시 후 확대",1,1,,hwpx
PAR-DOC-POL-005-00212,DOC-POL-005,section5,161,bullet,□ 민간 역량을 적극 활용한 IRIS 시스템 개선으로 이용자 만족도 제고,1,1,,hwpx
PAR-DOC-POL-005-00213,DOC-POL-005,section5,162,bullet,"ㅇ (편의성 개선) 안정적 시스템 운영과 더불어 검색-사용 편의, UI/UX 개선, 해외연구자用 기능 보완 등 이용자 중심으로 전면 개선",1,1,,hwpx
PAR-DOC-POL-005-00214,DOC-POL-005,section5,163,bullet,"ㅇ (서비스품질 제고) 과제 접수-관리, 연구자 정보 등록(실적, 성과 등) 등 연구자 접점 영역(front-end)은 기관 간 경쟁을 통한 서비스 품질 제고",1,1,,hwpx
PAR-DOC-POL-005-00215,DOC-POL-005,section5,164,bullet,- 기획-설계까지 복수의 기관 간 경쟁을 통해 연구자 수요가 가장 높은 기관이 최종 서비스 구현 및 운영,1,1,,hwpx
PAR-DOC-POL-005-00216,DOC-POL-005,section5,165,bullet,□ 연구기관 중심의 연구지원인력-장비 지원 시스템 구축 지원,1,1,,hwpx
PAR-DOC-POL-005-00217,DOC-POL-005,section5,166,bullet,ㅇ (연구지원 체계 개선) 과제 단위 위주의 연구지원 체계에서 벗어나 기관 단위 지원 방식을 확대하여 연구자는 연구에만 집중할 수 있는 환경 조성,1,1,,hwpx
PAR-DOC-POL-005-00218,DOC-POL-005,section5,167,bullet,- 연구기반 구축 사업 확대 및 대학 대상 블록펀딩 사업 지원을 통해 기관 차원의 핵심 연구장비 집적 및 연구지원인력* 양성-고용 지원,1,1,,hwpx
PAR-DOC-POL-005-00219,DOC-POL-005,section5,168,note,* 첨단연구장비 관련 전문인력 뿐 아니라 연구장비 유지-보수 및 연구행정 지원을 위한 인력까지 포함하여 연구자는 연구에만 전념할 수 있도록 지원,1,1,,hwpx
PAR-DOC-POL-005-00220,DOC-POL-005,section5,169,note,※ 대학 등 연구기관이 국가 R&D 사업 참여 시 일정 규모의 연구지원인력을 안정적으로 고용할 수 있도록 필요한 제도 개선 추진,1,1,,hwpx
PAR-DOC-POL-005-00221,DOC-POL-005,section5,170,bullet,- 출연연의 장비-시설 및 연구행정을 지원하는 전담직종(정규직)의 신설을 통해 출연연 연구행정을 전문화하여 연구생산성 제고 달성,1,1,,hwpx
PAR-DOC-POL-005-00222,DOC-POL-005,section5,171,bullet,- 연구지원체계평가 시 기관 차원의 연구지원인력 및 시설-장비 확보 상황을 평가하고 간접비 규모 등에 반영하여 기관 중심 연구지원 체계로의 전환 유도,1,1,,hwpx
PAR-DOC-POL-005-00223,DOC-POL-005,section5,172,bullet,ㅇ (공동활용 제도 정비) 기관이 주체가 되어 시설-장비를 구축-활용하고 연구지원 인력을 양성-고용하도록 법적 기반 마련,1,1,,hwpx
PAR-DOC-POL-005-00224,DOC-POL-005,section5,173,bullet,- 연구시설-장비의 공동활용 활성화·운영 체계화·전문인력관리 등 현장의 수요를 포괄 개선하기 위한 근거법령 마련*,1,1,,hwpx
PAR-DOC-POL-005-00225,DOC-POL-005,section5,174,note,* (기존)연구시설장비 표준지침(훈령) → (개선)법 제정 or 과학기술기본법 개정(안),1,1,,hwpx
PAR-DOC-POL-005-00226,DOC-POL-005,section5,175,bullet,"- 연구지원인력에 대한 개념과 범위, 처우 등을 종합적으로 규정*하고 안정적이고 전문적인 연구지원을 위한 기반 마련",1,1,,hwpx
PAR-DOC-POL-005-00227,DOC-POL-005,section5,176,note,"* (안) 과학기술기본법 등의 개정을 통해 전문 연구지원인력의 직무 범위, 연구전념을 지원하기 위한 역할과 책임, 안정적 처우 개선 등 규정",1,1,,hwpx
PAR-DOC-POL-005-00228,DOC-POL-005,section5,177,bullet,ㅇ (연구시설 표준모델) 연구시설로서의 최소 필요 기준을 제시하는 표준 모델을 마련하여 장비의 활용성 제고 및 시설 상향 평준화 도모,1,1,,hwpx
PAR-DOC-POL-005-00229,DOC-POL-005,section5,178,bullet,- 현존 연구시설들의 분석-조사를 기반으로 시설의 수준을 가늠할 수 있는 기준 지침* 및 표준 모델(예시)을 신설하여 각 기관에 제공,1,1,,hwpx
PAR-DOC-POL-005-00230,DOC-POL-005,section5,179,note,"* 연구시설의 규모, 보유 장비, 운영규정 및 인력-공동활용 시스템 보유 여부 등",1,1,,hwpx
PAR-DOC-POL-005-00231,DOC-POL-005,section5,180,bullet,- 기준에 맞춰 개선된 기존 시설 및 공동활용 장비의 집적 인증 시 인센티브*를 부여하여 우수 공동활용 시설의 확산 도모,1,1,,hwpx
PAR-DOC-POL-005-00232,DOC-POL-005,section5,181,note,"* 이용료 재투자 범위 확대, 인건비-운영비-공동활용 장비 구축 지원 등",1,1,,hwpx
PAR-DOC-POL-005-00233,DOC-POL-005,section5,182,note,※ 약 500여개 등록 시설 중 80% 이상을 표준 모델 수준으로 상향평준화 추진(~'29),1,1,,hwpx
PAR-DOC-POL-005-00234,DOC-POL-005,section5,183,bullet,□ 연구시설-장비 공동활용 활성화로 필요한 연구자가 함께 사용,1,1,,hwpx
PAR-DOC-POL-005-00235,DOC-POL-005,section5,184,bullet,"ㅇ (공동 구축-활용 허용) GPU, 고성능 서버 등 고가 연구시설-장비를 여러 과제에서 공동 구축-활용할 수 있도록 명확한 근거 규정* 마련",1,1,,hwpx
PAR-DOC-POL-005-00236,DOC-POL-005,section5,185,note,※ (현행) 규정 근거가 모호하여 연구시설-장비비는 과제별로 구축-활용 → (개선) 과제별 비용 분담을 통해 기관 단위 통합 구매 및 관리-활용 허용,2,1,split_multiline_structured_block,hwpx
PAR-DOC-POL-005-00237,DOC-POL-005,section5,186,note,※ 공동 구축-활용 시 사용료를 직접비에서 사용할 수 있도록 허용,1,1,,hwpx
PAR-DOC-POL-005-00238,DOC-POL-005,section5,187,bullet,"ㅇ (공동활용 거점) 우수 시설에 대한 집중 투자를 통해 거점을 조성하고, 거점-시설 간 협력을 통한 연구장비 공동활용 활성화",1,1,,hwpx
PAR-DOC-POL-005-00239,DOC-POL-005,section5,188,heading,"< (참고) 공동활용 거점 조성(국가연구시설 고도화사업, '25~) >",1,1,,hwpx
PAR-DOC-POL-005-00240,DOC-POL-005,section5,189,bullet,- 나눔 장비 등록기관 대상 인센티브를 상향*하는 등 양질의 장비 등록을 장려하고 유휴-저활용 장비의 활용 제고,1,1,,hwpx
PAR-DOC-POL-005-00241,DOC-POL-005,section5,190,note,* 장비 유지-보수비로 환급이 가능한 마일리지 지급액 상향(등록 장비 1점당 150만원 → 300만원 이상) 및 사용 범위 확대 등 추진(`25~),1,1,,hwpx
PAR-DOC-POL-005-00242,DOC-POL-005,section5,191,bullet,ㅇ (AI기반 연구장비 공동활용) 누구나 AI 기반으로 필요한 연구장비를 손쉽게 검색-활용할 수 있는 공동활용 플랫폼(ZEUS 3.0) 구축(~'29),1,1,,hwpx
PAR-DOC-POL-005-00243,DOC-POL-005,section5,192,note,※ 시스템 개발 및 테스트(`25~`28) → 현장맞춤형 데이터 갱신(`27) → 운영 개시(`29~),1,1,,hwpx
PAR-DOC-POL-005-00244,DOC-POL-005,section5,193,heading,< (참고) ZEUS 3.0 도입과 함께 달라지는 연구장비의 공동활용 >,1,1,,hwpx
PAR-DOC-POL-005-00245,DOC-POL-005,section5,194,bullet,□ 필요한 연구시설-장비를 더 쉽고 빠르게 확보-활용,1,1,,hwpx
PAR-DOC-POL-005-00246,DOC-POL-005,section5,195,bullet,ㅇ (심의기준 현실화) 연구자율성을 높이고 필요한 연구장비를 신속-적시 도입할 수 있도록 연구장비 도입 시 심의기준 상향 개편,1,1,,hwpx
PAR-DOC-POL-005-00247,DOC-POL-005,section5,196,note,※ ’07년 이후 유지 중인 연구장비 심의기준금액(3천만원/1억원)의 현행화에 대한 현장 요구 지속,1,1,,hwpx
PAR-DOC-POL-005-00248,DOC-POL-005,section5,197,bullet,"- 국가연구시설장비심의위원회 심의기준을 1억원에서 3억원으로, 연구기관별 자체심의(또는 과제평가단) 기준은 3천만원에서 1억원으로 상향",1,1,,hwpx
PAR-DOC-POL-005-00249,DOC-POL-005,section5,198,heading,< 심의기준 상향(안) 전후 비교 >,1,1,,hwpx
PAR-DOC-POL-005-00250,DOC-POL-005,section5,199,bullet,"ㅇ (신속-적시 심의) 상시심의(매년 20회)를 활용하여 필요 장비의 적시 심의를 지원하고, 수요 증가가 예상되는 GPU 등은 신속심의로 진행하여 심사기간 단축",1,1,,hwpx
PAR-DOC-POL-005-00251,DOC-POL-005,section5,200,bullet,"ㅇ (사후 점검) 기관 내 시설-장비의 활용상태를 주기적으로 점검(3년)하고, 결과에 따라 인센티브 및 페널티*를 부여하여 활용도 제고",1,1,,hwpx
PAR-DOC-POL-005-00252,DOC-POL-005,section5,201,note,"* 자체평가 심의기준 완화 차등 적용, 경상비 증가율 차등 적용, 연구지원체계평가 및 기관평가 반영, 자체심의 기준금액 조정 등",1,1,,hwpx
PAR-DOC-POL-005-00253,DOC-POL-005,section5,202,bullet,□ 과제 수주 경쟁에서 벗어나 안정적 지원 아래 본연의 연구에 몰입,1,1,,hwpx
PAR-DOC-POL-005-00254,DOC-POL-005,section5,203,bullet,"ㅇ (PBS 단계적 폐지) 임무 중심으로 시스템 전환을 위해 향후 5년간 다수-소액 수탁과제를 매년 종료 규모만큼 기관출연금으로 전환하고, 출연금 구조를 체계화",1,1,,hwpx
PAR-DOC-POL-005-00255,DOC-POL-005,section5,204,bullet,"- 기관 자율적으로 운영하는 ‘기본 연구사업’과 수요연계형으로 운영되는 ‘전략연구사업’으로 체계화, 기본 연구사업은 안정적으로 규모 유지",1,1,,hwpx
PAR-DOC-POL-005-00256,DOC-POL-005,section5,205,bullet,- 정부 등의 수요를 발굴･구체화하고 수행대상 출연연을 결정하는 범정부적 임무부여체계(범부처 협의회 등) 마련,1,1,,hwpx
PAR-DOC-POL-005-00257,DOC-POL-005,section5,206,bullet,□ 우수 연구자 확보를 위한 처우개선-보상확대 및 채용제도 개선,1,1,,hwpx
PAR-DOC-POL-005-00258,DOC-POL-005,section5,207,bullet,ㅇ (보수체계 혁신) 연구를 잘하는 연구자가 더 많은 보상을 받고 신진 연구자들이 첫 일터로 출연연을 선택할 수 있도록 보수체계 혁신,1,1,,hwpx
PAR-DOC-POL-005-00259,DOC-POL-005,section5,208,bullet,- 기관평가를 계획 대비 달성도 중심에서 대표성과 중심 평가로 전환 ('25년 시범평가 → '26년 연구회 전 기관 대상 도입),1,1,,hwpx
PAR-DOC-POL-005-00260,DOC-POL-005,section5,209,bullet,- 기관평가 결과와 연동한 전직원 대상 통합평가 성과급 및 우수 연구자 상여급 신설 ('26년),1,1,,hwpx
PAR-DOC-POL-005-00261,DOC-POL-005,section5,210,bullet,- 처우 수준을 개선하고 성과연동 보상체계* 공고화,1,1,,hwpx
PAR-DOC-POL-005-00262,DOC-POL-005,section5,211,note,* (안) 우수연구자 상여급 지급 등 성과달성에 따른 보상 확대,1,1,,hwpx
PAR-DOC-POL-005-00263,DOC-POL-005,section5,212,bullet,ㅇ (겸직 활성화) 우수 연구자가 대학-출연연-기업 등 여러 기관의 역량을 모두 활용하여 우수한 성과를 창출할 수 있도록 겸직 활성화,1,1,,hwpx
