paragraph_id,document_id,page_no,page_block_order,block_type,text,source_line_count,merged_block_count,normalization_actions,source_mode
PAR-DOC-POL-010-00134,DOC-POL-010,section7,97,bullet,"- 기관평가 이후 후보군 선정 및 이사회에 보고(연말), 대상자 공개 및 성과를 홍보하여 대표 연구진의 자긍심 고취",1,1,,hwpx
PAR-DOC-POL-010-00135,DOC-POL-010,section7,98,bullet,ㅇ (기술료 수입 활용) 기술료 수입 사용용도 중 ‘연구개발 재투자 및 기관운영경비’*의 일부를 상여금** 및 우수연구자 유치수당*** 등으로 활용 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00136,DOC-POL-010,section7,99,note,* 정부지분기술료의 15% 이내(국가연구개발혁신법 시행령 제41조②),1,1,,hwpx
PAR-DOC-POL-010-00137,DOC-POL-010,section7,100,note,** 연구회가 지급하는 우수연구자 상여금에 더해 기관별 추가상여금 지급(국비 지급분 이내),1,1,,hwpx
PAR-DOC-POL-010-00138,DOC-POL-010,section7,101,note,*** 확보가 시급하나 민간과 보수격차가 극심한 분야(AI 등) 연구자 유치를 위한 특수수당 등,1,1,,hwpx
PAR-DOC-POL-010-00139,DOC-POL-010,section7,102,bullet,"- 해당 비용은 총인건비 인상률 산정 제외 특례를 적용하며 대상, 지급필요성, 규모 등 구체적 사항은 이사회 의결 후 지급",1,1,,hwpx
PAR-DOC-POL-010-00140,DOC-POL-010,section7,103,bullet,ㅇ (기존 인센티브 재편) 성과와 관계없이 연구과제 수탁규모에 연동되어 있는 현행 인센티브(연구수당·연구개발능률성과급) 재편 추진 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00141,DOC-POL-010,section7,104,note,"※ ’26년 중 정책연구 착수, 현장의견 수렴 및 공감대 형성 후 확정",1,1,,hwpx
PAR-DOC-POL-010-00142,DOC-POL-010,section7,105,bullet,ㅇ (처우개선) 출연(연) 구성원의 전반적인 처우 수준을 지속 개선 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00143,DOC-POL-010,section7,106,bullet,ㅇ (외부강의료 상향) 대학교수 등 외부 전문직군과 동일하게 외부 강의료 기준 상향 추진 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00144,DOC-POL-010,section7,107,note,※ (현황 및 문제점) 현재 「청탁금지법」에 따라 출연(연) 연구자들은 강연·평가 등 외부 활동 시 대학교수와 동등한 업무를 수행하는 경우에도 강의료 차이 발생 중,1,1,,hwpx
PAR-DOC-POL-010-00145,DOC-POL-010,section7,108,bullet,ㅇ (연구인력 특별채용 확대) 박사후연구원 등 연구인력에 대한 수시 특별채용을 허용하여 우수 인력을 적재적소에 활용 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00146,DOC-POL-010,section7,109,note,"※ (현황 및 문제점) 현재 수시 특별채용은 국가특임연구원에 대해서만 실시하고 있으나, 일반 연구인력은 정기적으로 채용하여 수시 인력수요에 대응하는데 한계",1,1,,hwpx
PAR-DOC-POL-010-00147,DOC-POL-010,section7,110,bullet,ㅇ (블라인드채용 탄력적 운영) 출연(연) 블라인드 채용제도가 합리적 ·탄력적으로 운영되도록 심사위원에게 채용서류 원문 제공 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00148,DOC-POL-010,section7,111,note,"※ (현황) 관계 법령에 근거하여 연령, 성별, 종교 등 직무와 무관한 인적사항은 수집 금지하고 있으며, 블라인드 채용제도 개선(’22년) 이후 학력, 논문, 추천서 등의 정보를 수집 가능",1,1,,hwpx
PAR-DOC-POL-010-00149,DOC-POL-010,section7,112,note,※ (문제점) 인사담당자는 감사 부담 등을 이유로 이름 등 개인이 특정되는 항목은 심사위원에게 공란처리 제공 → 심사위원들은 블라인드 채용이 개선되지 않았다고 인식,1,1,,hwpx
PAR-DOC-POL-010-00150,DOC-POL-010,section7,113,note,"※ (개선) 간접정보 수집에 대해 인사담당자 면책의 근거를 마련하고 심사위원에게 채용서류 원문(이름 포함)을 제공, 지원자가 고의적으로 수집금지 정보 노출 시 심사위원 판단 하에 제한적으로 불이익 조치 실시",1,1,,hwpx
PAR-DOC-POL-010-00151,DOC-POL-010,section7,114,bullet,"ㅇ (고경력연구자 지원) 임금피크제* 폐지 검토, 기 운영중인 ‘우수연구원 제도’ 대상확대 등 추진 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00152,DOC-POL-010,section7,115,note,* '15년부터 정년연장 없이 임금피크제 도입하여 고경력연구자 임금 및 처우 악화,1,1,,hwpx
PAR-DOC-POL-010-00153,DOC-POL-010,section7,116,paragraph,[ 출연(연) 정년 후 연구제도 ],1,1,,hwpx
PAR-DOC-POL-010-00154,DOC-POL-010,section7,117,bullet,ㅇ (보수체계 표준화) 23개 출연(연) 보수‧직급체계 전수조사·분석을 기반으로 全 기관 보수체계 표준안 마련 (인센티브 재편 연계) ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00155,DOC-POL-010,section7,118,bullet,"ㅇ (연구행정 전문화) 연구직의 파트너로서 연구행정·지원직의 가치를 인정하여 전문직에 상응하는 직종, 처우 및 성장사다리 마련 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00156,DOC-POL-010,section7,119,bullet,"- 직종별 직무 분석을 거쳐 전문 연구행정 직종*·칭호 개발, 경력경로 설정 등 연구행정·지원직의 전문직화로 자긍심 고취",1,1,,hwpx
PAR-DOC-POL-010-00157,DOC-POL-010,section7,120,note,"* (예: Staff scientist) 연구장비 운영, 실험실 안전관리, 연구비 관리 등을 전담 지원하는 정규직",1,1,,hwpx
PAR-DOC-POL-010-00158,DOC-POL-010,section7,121,bullet,ㅇ (전산인프라 통합 운영) 전산인프라 통합 운영으로 시설 운영비용 효율화 및 데이터 보안･인프라 안정성 등 필수 기능 강화 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00159,DOC-POL-010,section7,122,bullet,"- 장기적으로 GPU 등 연구장비 공동활용·통합관리, 연구데이터 통합 분석·활용 등 AI 연구기반 구축·활성화",1,1,,hwpx
PAR-DOC-POL-010-00160,DOC-POL-010,section7,123,heading,【 전산인프라 통합 운영 예시 : GPU 자원 공동활용(안) 】,1,1,,hwpx
PAR-DOC-POL-010-00161,DOC-POL-010,section7,124,bullet,ㅇ (공통행정 전문화) 기관별 공통행정 기능을 연구회 중심으로 전문화 → 공통행정 역량 제고 및 전문화된 서비스 제공 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00162,DOC-POL-010,section7,125,note,※ 충분한 현장 의견수렴과 공감대 형성을 통해 대상 직무 및 규모 결정,1,1,,hwpx
PAR-DOC-POL-010-00163,DOC-POL-010,section7,126,bullet,ㅇ (인력교류 활성화) 연구회-출연(연) 행정직 간 인력교류를 활성화하여 출연(연) 전반의 행정역량 제고 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00164,DOC-POL-010,section7,127,bullet,ㅇ (운영체계) 공공기관 지정해제(유보) 취지를 반영하여 조직·인사·예산 운영의 자율성 원칙 명시,1,1,,hwpx
PAR-DOC-POL-010-00165,DOC-POL-010,section7,128,bullet,"ㅇ (육성·지원) 인력개발·우수인재 유치, 개방형 혁신 등 적극적 출연(연) 육성·지원을 위한 법적 기틀 마련",1,1,,hwpx
PAR-DOC-POL-010-00166,DOC-POL-010,section7,129,bullet,ㅇ (거버넌스) 과기정통부(정책방향 제시)-연구회(출연(연) 간 협력 지원)-출연(연)(임무·역할 수행) 간 유기적 협력체계 명확화,1,1,,hwpx
PAR-DOC-POL-010-00167,DOC-POL-010,section7,130,bullet,"ㅇ (유휴부지 개발) 공동관리아파트 부지* 개발을 통해 해외 연구자 정주, 과학문화 공간, 연구회 운영공간 확보 등 종합 개발 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00168,DOC-POL-010,section7,131,note,* `79년 연구자 정주여건 보장을 위해 건립(약 8천 평 규모) → `12년 이후 장기간 방치,1,1,,hwpx
PAR-DOC-POL-010-00169,DOC-POL-010,section7,132,note,※ (계획) 예비타당성조사 기획착수(’25.하) → 신청(’26년) → 기본계획 수립(’27년),1,1,,hwpx
PAR-DOC-POL-010-00170,DOC-POL-010,section7,133,bullet,ㅇ (일·가정 양립지원) 육아휴직 결원을 보충하기 위한 정규직 채용 적극 권고* ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00171,DOC-POL-010,section7,134,note,* 당초 육아휴직 대체인력은 비정규직으로 채용하여 박사급 인력 충원 곤란 → 출연(연) 운영규정 제정(`25.3월) 이후 정규직 채용이 가능함을 명시화 하였으나 현장 안착 미진,1,1,,hwpx
PAR-DOC-POL-010-00172,DOC-POL-010,section7,135,bullet,"ㅇ (연구보안 강화) 외국인 대상 연구보안 관리를 강화*하고, 연구보안책임자를 상향(부서장→부원장급)하여 관리책임 부여** ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00173,DOC-POL-010,section7,136,note,* 국내 출연(연) 방문 외국인 과학자에 보안서약서를 징구(필요시 신원확인 수행),1,1,,hwpx
PAR-DOC-POL-010-00174,DOC-POL-010,section7,137,note,** 보안교육 및 국외 파견·출장자에 대한 관리책임 부여,1,1,,hwpx
PAR-DOC-POL-010-00175,DOC-POL-010,section7,138,bullet,"ㅇ (연구회 기능 정비) 법률에 명시된 기능과 책무 중심으로 연구회의 기능 보완*, 의결기구(이사회) - 집행기구(사무기구) 간 분리 추진 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00176,DOC-POL-010,section7,139,note,"* 전략연구지원단, 공통행정 전문화 등 연구회 사무 확대에 따른 기능 보완",1,1,,hwpx
PAR-DOC-POL-010-00177,DOC-POL-010,section7,140,bullet,□ 주요 추진과제별 세부 이행계획 마련 (~’26.상반기),1,1,,hwpx
PAR-DOC-POL-010-00178,DOC-POL-010,section7,141,bullet,"ㅇ 전략연구사업 운영방안 (기획절차, 산-연-정 협의체 운영)",1,1,,hwpx
PAR-DOC-POL-010-00179,DOC-POL-010,section7,142,bullet,ㅇ「과기출연기관법」개정방안,1,1,,hwpx
PAR-DOC-POL-010-00180,DOC-POL-010,section7,143,bullet,□ 추진과제 이행 (’26~),1,1,,hwpx
PAR-DOC-POL-010-00181,DOC-POL-010,section7,144,bullet,ㅇ 전략연구사업 기획절차 착수 (’26.1~) 및 협의체 구성 (’26.1분기),1,1,,hwpx
PAR-DOC-POL-010-00182,DOC-POL-010,section7,145,bullet,"ㅇ 연도별 기본연구사업, 전략연구사업 예산 반영 (계속)",1,1,,hwpx
PAR-DOC-POL-010-00183,DOC-POL-010,section7,146,bullet,ㅇ 보수체계 표준화 및 인센티브 개편 추진 (’26),1,1,,hwpx
PAR-DOC-POL-010-00184,DOC-POL-010,section7,147,bullet,□ 이행점검 및 보완 (’26~),1,1,,hwpx
PAR-DOC-POL-010-00185,DOC-POL-010,section7,148,bullet,ㅇ 현장 소통을 통해 정책이행을 지속 점검하고 필요시 계획 보완,1,1,,hwpx
