paragraph_id,document_id,page_no,page_block_order,block_type,text,source_line_count,merged_block_count,normalization_actions,source_mode
PAR-DOC-POL-006-DOCX-00138,DOC-POL-006-DOCX,section12,6,note,"※ 현재 의료·첨단 바이오·핵융합 등에 소형화·고성능화가 가능한 고온초전도 마그넷 기술개발 추진 중 (서울대, 한국핵융합에너지연구원, ~’26년)",1,1,,docx
PAR-DOC-POL-006-DOCX-00139,DOC-POL-006-DOCX,section12,7,bullet,"- (초전도체) 특정온도 이하로 냉각될 때 전기저항이 완전히 사라지는 물질* 저온초전도: -270℃ 내외, 고온초전도: -200℃ 내외",1,1,,docx
PAR-DOC-POL-006-DOCX-00140,DOC-POL-006-DOCX,section12,8,bullet,"ㅇ 글로벌 시장은 연평균 10% 이상 성장 전망*되며, 주요 선진국",1,1,,docx
PAR-DOC-POL-006-DOCX-00141,DOC-POL-006-DOCX,section12,9,paragraph,"(미국, EU, 영국, 일본)에서 연구개발 투자 중",1,1,,docx
PAR-DOC-POL-006-DOCX-00142,DOC-POL-006-DOCX,section12,10,note,* ’22년 68억불 → ‘32년 174억불,1,1,,docx
PAR-DOC-POL-006-DOCX-00143,DOC-POL-006-DOCX,section12,11,bullet,"ㅇ 특히 핵융합에너지 조기 구현을 위해, 핵융합로 소형화를 가능 하게 하는 혁신기술로서 고자장 초전도자석의 중요성이 커짐",1,1,,docx
PAR-DOC-POL-006-DOCX-00144,DOC-POL-006-DOCX,section12,12,note,"※ 초전도자석은 핵융합로 건설비용의 30% 이상 차지하며, 경제성과 직결되는 핵심부품",1,1,,docx
PAR-DOC-POL-006-DOCX-00145,DOC-POL-006-DOCX,section12,13,paragraph,(2) 현장의 목소리,1,1,,docx
PAR-DOC-POL-006-DOCX-00146,DOC-POL-006-DOCX,section12,14,bullet,"ㅇ 초전도체 분야 양질의 연구데이터가 도출되고, 안정적 고온초전도 자석 제작 기반이 형성되고 있어 지속적인 R&D 지원 필요",1,1,,docx
PAR-DOC-POL-006-DOCX-00147,DOC-POL-006-DOCX,section12,15,paragraph,"현장의 목소리 A社: 미국, 중국 등에서 핵융합로에 적용한 고온초전도 연구에 대규모 투자가 이뤄지고 있고, 시장형성 속도가 예상보다 빨라 응용연계 기술을 조기에 확보하여 기술‧가격 경쟁력을 갖출 필요가 있음",1,1,,docx
PAR-DOC-POL-006-DOCX-00148,DOC-POL-006-DOCX,section12,16,bullet,- 6 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00149,DOC-POL-006-DOCX,section13,1,paragraph,(3) 추진방안,1,1,,docx
PAR-DOC-POL-006-DOCX-00150,DOC-POL-006-DOCX,section13,2,paragraph,"‧- (지원체계) 고온초전도 자석 원천기술 개발사업에 참여하는 컨소시엄 연구단, 유관 연구기관 학회 등으로 추진단 구성",1,1,,docx
PAR-DOC-POL-006-DOCX-00151,DOC-POL-006-DOCX,section13,3,paragraph,"(구성) [산] ㈜수퍼제닉스, ㈜파워닉스, ㈜서남",1,1,,docx
PAR-DOC-POL-006-DOCX-00152,DOC-POL-006-DOCX,section13,4,paragraph,"[학] 서울대, 포항공대, 한국초전도저온학회",1,1,,docx
PAR-DOC-POL-006-DOCX-00153,DOC-POL-006-DOCX,section13,5,paragraph,"< 참고: 고온초전도 자석 산업 생태계 > (초전도 생태계) 초전도 관련 소재 부품 장비 기업, 초전도자석 응용 시스템 개발 제조 공급 전문기업 및 국내외 수요기업으로 분류- 고온초전도 자석 원천기술 개발(’22~’26)을 통한 초전도 자석 전문기업들이 형성 되고 있으나, 초전도 산업 생태계 분야별 기업 육성 및 성장지원이 필요한 상황※ (주요 기업) ㈜서남: 선재 생산 기술 보유, ㈜수퍼제닉스: 냉동조 및 배관기술 보유㈜파워닉스: 초전도 도체 제조장비 보유, 스탠다드마그넷(주): 고온초전도 자석 기반기술 보유⇒ 고온초전도자석 실용화 기술개발(’26~’30)을 통해 고온초전도 자석의 응용 분야별 시스템 적용‧연계 기술을 확보하여 미래 신시장 창출 가능성 제고‧‧‧‧‧[연] 전기(연), 기초과학지원(연), 핵융합에너지(연) [관] (주관) 과기정통부",1,1,,docx
PAR-DOC-POL-006-DOCX-00154,DOC-POL-006-DOCX,section13,6,bullet,"ㅇ 과기정통부 중심으로 고온초전도자석 원천기술개발, 프로토 타입 자석 제작 및 응용시스템 적용 기술 확보 지원",1,1,,docx
PAR-DOC-POL-006-DOCX-00155,DOC-POL-006-DOCX,section13,7,paragraph,"‧- 핵융합 분야의 경우, 고성능 초전도 선재의 시험 평가를 위한 초전도 도체 시험설비 구축 지원",1,1,,docx
PAR-DOC-POL-006-DOCX-00156,DOC-POL-006-DOCX,section13,8,paragraph,"R&D실증인프라과기정통부 고온 초전도자석 원천기술의 검증 및 고도화 고온 초전도자석 기술개발 수행을 통한 전문 인력 양성 초전도 선재 개발‧검증 및 자석 제작 기술 확보과 기 정 통 부 기초 물성 분석 장비, 핵융합로 등 고온초전도 자석 실용화 기술 개발‧실증과 기 정 통 부 고온초전도 공정‧측정‧시험‧평가 단계별 장비 자체개발 세계 최고 사양인 16T*급 초전도 도체 시험시설",1,1,,docx
PAR-DOC-POL-006-DOCX-00157,DOC-POL-006-DOCX,section13,9,paragraph,"T(Tesla) : 자기장의 강도를 나타내는 단위로, ITER의 경우 5~6T 정도임",1,1,,docx
PAR-DOC-POL-006-DOCX-00158,DOC-POL-006-DOCX,section13,10,bullet,- 7 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00159,DOC-POL-006-DOCX,section14,1,paragraph,A (지원방안) 고온초전도 자석용 선재 저비용화․대량 생산화 및 시제품 원천기술의 실용화 등 응용분야별* 특화기술 개발,1,1,,docx
PAR-DOC-POL-006-DOCX-00160,DOC-POL-006-DOCX,section14,2,note,"* 바이오‧소재(핵자기공명장치), 에너지(핵융합로), 교통(항공), 의료(가속기) 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00161,DOC-POL-006-DOCX,section14,3,heading,< 4대 고온초전도자석 유형별 응용분야(예) >,1,1,,docx
PAR-DOC-POL-006-DOCX-00162,DOC-POL-006-DOCX,section14,4,heading,< ’26년 예산(안) 반영 내용 >,1,1,,docx
PAR-DOC-POL-006-DOCX-00163,DOC-POL-006-DOCX,section14,5,paragraph,❼ (기술개발) 고온초전도자석의 응용시스템별 적용을 위한 기 개발 원천기술 검증 및 고도화(’26년 160억),1,1,,docx
PAR-DOC-POL-006-DOCX-00164,DOC-POL-006-DOCX,section14,6,note,"※ 고온초전도마그넷기술개발(‘22~’26, ‘26년 93억원), 고온초전도자석실용화기술개발(‘26~’30, ‘26년 45억원), 핵융합로용 고온초전도마그넷제작기술개발(‘25~’29, ‘26년 22억원, 핵융합연)",1,1,,docx
PAR-DOC-POL-006-DOCX-00165,DOC-POL-006-DOCX,section14,7,paragraph,‧‧‧‧‧❼ (인프라) 고온초전도 실용화를 위한 선재 자석 냉각의 공정 측정 시험 평가 장비 개발 (’26년 35억원),1,1,,docx
PAR-DOC-POL-006-DOCX-00166,DOC-POL-006-DOCX,section14,8,note,"※ 고온초전도자석실용화기술개발사업(‘26~’30년, ‘26년 35억원)",1,1,,docx
PAR-DOC-POL-006-DOCX-00167,DOC-POL-006-DOCX,section14,9,bullet,"- 더불어, 선재․도체 분야의 경우 세계 최고 사양인 16T급 초전도 도체 시험시설*을 위한 인프라 구축(’26년 120억원)",1,1,,docx
PAR-DOC-POL-006-DOCX-00168,DOC-POL-006-DOCX,section14,10,note,"* 건물 1동 (연면적 1,935.45㎡), 13종의 특수설비·연구 장비 구축",1,1,,docx
PAR-DOC-POL-006-DOCX-00169,DOC-POL-006-DOCX,section14,11,note,"※ 초전도 도체 시험설비 구축(’22~‘28년, ’26년 120억)",1,1,,docx
PAR-DOC-POL-006-DOCX-00170,DOC-POL-006-DOCX,section14,12,bullet,"➌ (국제협력) 핵융합 실증로․가속기용 선재 제조 기술 확보를 위한 국제공동연구(’25~’26년 8억원, 핵융합연(KFE)-유럽입자물리연구소(CERN))",1,1,,docx
PAR-DOC-POL-006-DOCX-00171,DOC-POL-006-DOCX,section14,13,note,※ 국제공동연구 신속지원사업,1,1,,docx
PAR-DOC-POL-006-DOCX-00172,DOC-POL-006-DOCX,section14,14,bullet,- 8 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00173,DOC-POL-006-DOCX,section15,1,heading,< ’27년 이후 추진계획 >,1,1,,docx
PAR-DOC-POL-006-DOCX-00174,DOC-POL-006-DOCX,section15,2,paragraph,"❼ (기술개발) 고온초전도자석 응용 분야별 시스템 연계 기술을 개발하고, 응용 분야별 프로토타입 제작을 통해 기술 재현성 확보",1,1,,docx
PAR-DOC-POL-006-DOCX-00175,DOC-POL-006-DOCX,section15,3,paragraph,"❼ (인프라) 극한 환경(극저온, 16T급 고자장, 대전류 등)에서의 초전도 도체 시험설비 구축(’26년 시험동 건설, ’28년 시운전)",1,1,,docx
PAR-DOC-POL-006-DOCX-00176,DOC-POL-006-DOCX,section15,4,bullet,- 구축된 초전도 도체 시험설비 활용․보완을 통해 고성능 초전도 선재․도체의 공정·측정·시험·평가를 추진,1,1,,docx
PAR-DOC-POL-006-DOCX-00177,DOC-POL-006-DOCX,section15,5,bullet,➌ (국제협력) 핵융합연(KFE)-유럽입자물리연구소(CERN) 공동연구에 기반한 고성능 초전도 선재 양산 및 활용 기술 개발,1,1,,docx
PAR-DOC-POL-006-DOCX-00178,DOC-POL-006-DOCX,section15,6,note,※ ’26년 국제공동연구 사업 종료 후 후속 사업 기획 예정,1,1,,docx
PAR-DOC-POL-006-DOCX-00179,DOC-POL-006-DOCX,section15,7,bullet,- 9 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00180,DOC-POL-006-DOCX,section16,1,paragraph,2K-바이오 글로벌 상업화 지원,1,1,,docx
PAR-DOC-POL-006-DOCX-00181,DOC-POL-006-DOCX,section16,2,paragraph,"❼1조원 메가 펀드 및 임상3상 특화펀드 조성, ❼글로벌 진출역량 강화 (중장기 목표) ① 바이오의약품 수출 2배 달성(’24. 58억불 → ’30. 116억불),② 블록버스터 신약창출 3건, ③ 글로벌 임상시험 3위(’24. 6위 → ’30. 3위) (연도별 목표) ’26임상3상 특화펀드 조성(1,500억), ’27K-바이오·백신펀드 지속 조성",1,1,,docx
PAR-DOC-POL-006-DOCX-00182,DOC-POL-006-DOCX,section16,3,paragraph,(1) 우리의 현주소,1,1,,docx
PAR-DOC-POL-006-DOCX-00183,DOC-POL-006-DOCX,section16,4,paragraph,바이오 의약 산업 현황,1,1,,docx
PAR-DOC-POL-006-DOCX-00184,DOC-POL-006-DOCX,section16,5,bullet,ㅇ 글로벌 의약품 시장* 규모는 ’23년 1.75조 달러이며 지속 확대 중,1,1,,docx
PAR-DOC-POL-006-DOCX-00185,DOC-POL-006-DOCX,section16,6,citation,"(~’28년, 연 4.7%↑), 특히 바이오 의약품 빠르게 성장(~’28년, 연 11.9%↑)",1,1,,docx
PAR-DOC-POL-006-DOCX-00186,DOC-POL-006-DOCX,section16,7,paragraph,"글로벌 의약품 시장은 반도체(5.4천억 달러)의 3배, 조선(1.4천억 달러)의 12배 수준",1,1,,docx
PAR-DOC-POL-006-DOCX-00187,DOC-POL-006-DOCX,section16,8,bullet,"ㅇ 우리나라의 전체 의약품 수출은 92.7억 달러로 세계 20위이며, 바이오 의약품 수출은 58억 달러로 세계 10위권 진입(’24년)",1,1,,docx
PAR-DOC-POL-006-DOCX-00188,DOC-POL-006-DOCX,section16,9,bullet,⇒ ‘00년대국내·제네릭 ⇨ ’20년대바이오시밀러·위탁개발생산(CDMO),1,1,,docx
PAR-DOC-POL-006-DOCX-00189,DOC-POL-006-DOCX,section16,10,paragraph,현재블록버스터급 의약품* 출현 등 글로벌 시장 본격 진입,1,1,,docx
PAR-DOC-POL-006-DOCX-00190,DOC-POL-006-DOCX,section16,11,paragraph,"(바이오시밀러) 셀트리온 램시마 1.2조원 매출(’24년),",1,1,,docx
PAR-DOC-POL-006-DOCX-00191,DOC-POL-006-DOCX,section16,12,bullet,- 10 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00192,DOC-POL-006-DOCX,section17,1,paragraph,바이오 의약 대도약의 기회요인,1,1,,docx
PAR-DOC-POL-006-DOCX-00193,DOC-POL-006-DOCX,section17,2,bullet,"ㅇ (벤처역량) ’18~’23년 바이오 기업공개(IPO)는 43건으로 일본(9건)의 4.8배 수준, 역동적 시장 상황* 고려 시 성장 기대치가 높은 상황",1,1,,docx
PAR-DOC-POL-006-DOCX-00194,DOC-POL-006-DOCX,section17,3,paragraph,"’25.1~11월 국내 제약·바이오기업의 기술이전은 18건, 17조 5,312억원으로 역대 최대 수출액 달성(종전에는 ’21년도가 14조 516억원으로 역대 최대)",1,1,,docx
PAR-DOC-POL-006-DOCX-00195,DOC-POL-006-DOCX,section17,4,bullet,"ㅇ (기술력) 국내 의약품 파이프라인은 미국(11,200개), 중국(6,098개)에 이어 세계 3위인 3,233개로 미래 성장 잠재력 확보(’24년)",1,1,,docx
PAR-DOC-POL-006-DOCX-00196,DOC-POL-006-DOCX,section17,5,note,"※ (바이오시밀러) 美 FDA 품목허가 점유율 2위(19종) 유럽의약품청(EMA) 1위(14종) (기술이전) 최근 10년(’15~’24) 기술이전은 총 182건, 74조 8,032억원",1,1,,docx
PAR-DOC-POL-006-DOCX-00197,DOC-POL-006-DOCX,section17,6,bullet,"ㅇ (생산역량) CDMO의 국가 생산능력은 2위*, 삼성바이오로직스는 기업 세계 1위**로 세계 최고 수준의 위탁개발생산 역량(’24년)",1,1,,docx
PAR-DOC-POL-006-DOCX-00198,DOC-POL-006-DOCX,section17,7,note,"* (국가 순위) (1위) 미국(234만 L), (2위) 한국(112.1만 L), (3위) 아일랜드(72만 L)",1,1,,docx
PAR-DOC-POL-006-DOCX-00199,DOC-POL-006-DOCX,section17,8,note,"** (기업 순위) (1위) 삼성바이오로직스(78.4만 L), (2위) 론자(58.3만 L), (3위) 우시(45.7만 L)",1,1,,docx
PAR-DOC-POL-006-DOCX-00200,DOC-POL-006-DOCX,section17,9,bullet,"ㅇ (임상역량) 국가별 임상시험 점유율 6위, 도시별 점유율은 서울시가 2위로 세계적인 임상 역량 보유(’24년)",1,1,,docx
PAR-DOC-POL-006-DOCX-00201,DOC-POL-006-DOCX,section17,10,note,"※ 변화 추이: (’ 2년) 5위(서울 1위, 7년간) → (’23년) 4위(서울 1위) → (’24년) 6위(서울 2위)",1,1,,docx
PAR-DOC-POL-006-DOCX-00202,DOC-POL-006-DOCX,section17,11,paragraph,한계 및 향후 추진 방향,1,1,,docx
PAR-DOC-POL-006-DOCX-00203,DOC-POL-006-DOCX,section17,12,paragraph,분야한계추진 방향,1,1,,docx
PAR-DOC-POL-006-DOCX-00204,DOC-POL-006-DOCX,section17,13,paragraph,"･1조원 메가 펀드, 임상 3상 특화 펀드 조성으로 R&D 이후 임상 단계에 대규모 투자 유치･기술이전에서 자력 글로벌 진출 지원･바이오 투자시장 위축** 바이오헬스 VC 거래액은 ’21년 2.7조원에서 ’23년 0.5조원으로 감소･임상 3상 등 투자 사각지대 존재자금 지원⇨",1,1,,docx
PAR-DOC-POL-006-DOCX-00205,DOC-POL-006-DOCX,section17,14,paragraph,･핵심인재 11만명 양성 및 해외 인재 30명 유치 등 우수인재 확보･최신 기술 연구·개발 인력 부족･제조공정 인력 부족인력 양성⇨,1,1,,docx
PAR-DOC-POL-006-DOCX-00206,DOC-POL-006-DOCX,section17,15,paragraph,･AI 등 첨단기술 활용 및 AX 대전환을 위한 R&D 지원 확대･민간투자 연계한 신속한스케일업 체계 구축･AI 활용 신약개발 모델 초기･바이오헬스 신기술 접목 미흡･기술개발 소요비용 증가기술개발·스케일업⇨,1,1,,docx
PAR-DOC-POL-006-DOCX-00207,DOC-POL-006-DOCX,section17,16,paragraph,"･글로벌 오픈이노베이션 활성화로 글로벌 진출 기회 확대･글로벌 네트워킹 기회 부족･해외 진출, 판매 사례 부족글로벌 진출 지원⇨",1,1,,docx
PAR-DOC-POL-006-DOCX-00208,DOC-POL-006-DOCX,section17,17,bullet,- 11 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00209,DOC-POL-006-DOCX,section18,1,paragraph,(2) 현장의 목소리,1,1,,docx
PAR-DOC-POL-006-DOCX-00210,DOC-POL-006-DOCX,section18,2,bullet,"- (자금지원) 임상 3상 특화 펀드의 성공적 조성을 위해 관계기관, 투자사들과 협력하여 자금 조성·지원 등 방안 마련 필요",1,1,,docx
PAR-DOC-POL-006-DOCX-00211,DOC-POL-006-DOCX,section18,3,citation,(’25.9.25일 추진단 1차 회의),1,1,,docx
PAR-DOC-POL-006-DOCX-00212,DOC-POL-006-DOCX,section18,4,paragraph,"현장의 목소리 A社: 자금이 충분하다면 협력 개발 및 공동 투자해서 임상 3상을 마치고, 제품을 허가받으면 더 많은 부분의 권리를 주장할 수 있지만 자본 부족의 문제가 큼. 그런 경우에도 이 지원 대상에 포함됐으면 좋겠다는 바람",1,1,,docx
PAR-DOC-POL-006-DOCX-00213,DOC-POL-006-DOCX,section18,5,paragraph,A (인력양성) 바이오헬스 산업 전문인력 부족을 고려하여 국내인재 양성과 해외 우수 인재 유치를 위한 현실적인 정부 지원 필요,1,1,,docx
PAR-DOC-POL-006-DOCX-00214,DOC-POL-006-DOCX,section18,6,citation,(’25.9.25일 추진단 1차 회의),1,1,,docx
PAR-DOC-POL-006-DOCX-00215,DOC-POL-006-DOCX,section18,7,paragraph,"현장의 목소리 B협회: 최근 애틀랜타 사태를 보면서 한국에 돌아가고 싶어 하는 인재들이 많을 것 같아, 유치 정책들을 관계 부처(외교부 등)와 잘 협의해서 최 대한 해외 브레인을 유치할 수 있으면 좋겠음",1,1,,docx
PAR-DOC-POL-006-DOCX-00216,DOC-POL-006-DOCX,section18,8,bullet,"- (기술개발) 바이오헬스 분야 AI, 빅데이터 등 첨단기술 활용 기반을 확충하고 민간투자 연계지원 강화하여 혁신신약 창출 고속화 견인 필요",1,1,,docx
PAR-DOC-POL-006-DOCX-00217,DOC-POL-006-DOCX,section18,9,citation,(’25.9.5일 바이오 혁신 토론회),1,1,,docx
PAR-DOC-POL-006-DOCX-00218,DOC-POL-006-DOCX,section18,10,paragraph,"현장의 목소리 C대학: 소요 시간과 예산이 막대했던 바이오 신약 개발에 AI가 접목됨으로써 혁명적 변화가 일어나고 있고, 한국에도 좋은 기회",1,1,,docx
PAR-DOC-POL-006-DOCX-00219,DOC-POL-006-DOCX,section18,11,bullet,- (글로벌진출 지원) 기업 측에서 정보가 부족한 글로벌 진출 사례 공유 등을 위해 글로벌 오픈이노베이션 등 다각적 지원 필요,1,1,,docx
PAR-DOC-POL-006-DOCX-00220,DOC-POL-006-DOCX,section18,12,citation,(’25.9.5일 바이오 혁신 토론회),1,1,,docx
PAR-DOC-POL-006-DOCX-00221,DOC-POL-006-DOCX,section18,13,paragraph,현장의 목소리 D社: 주요국 기업들이 자본과 기술로 시장을 선점하는 가운데 우리 기업의 안정적 성장 기반 마련을 위해 국가 차원의 미국 진출 지원방안 검토 필요,1,1,,docx
PAR-DOC-POL-006-DOCX-00222,DOC-POL-006-DOCX,section18,14,bullet,- 12 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00223,DOC-POL-006-DOCX,section19,1,paragraph,(3) 추진방안,1,1,,docx
PAR-DOC-POL-006-DOCX-00224,DOC-POL-006-DOCX,section19,2,bullet,"- (지원체계) 펀드 등 투자 확대 방안, 인력 양성 및 글로벌 진출 등 관련 주관부처, 유관 기업, 전문가 등 참여 추진단 구성*",1,1,,docx
PAR-DOC-POL-006-DOCX-00225,DOC-POL-006-DOCX,section19,3,note,"* (구성) [산업계] 삼성바이오로직스, 유한양행, GC녹십자, 한국투자파트너스 등 [유관기관] 한국제약바이오협회, 한국보건산업진흥원, 산업연구원 [정부] (주관) 복지부, (협조) 기재부, 산업부, 중기부, 금융위",1,1,,docx
PAR-DOC-POL-006-DOCX-00226,DOC-POL-006-DOCX,section19,4,note,"※ 1차 회의(9.25.), 2차 회의(11.28.), 제약바이오 임상시험 기업 간담회(11.21.) 추진",1,1,,docx
PAR-DOC-POL-006-DOCX-00227,DOC-POL-006-DOCX,section19,5,paragraph,A (추진목표) ’26년 기반 마련 및 ’27년부터 K-바이오 글로벌 상업화 본격 성과 창출을 통해 ’30년 바이오 의약 글로벌 5대 강국 도약,1,1,,docx
PAR-DOC-POL-006-DOCX-00228,DOC-POL-006-DOCX,section19,6,heading,< 바이오 의약 산업 현황 및 목표 >,1,1,,docx
PAR-DOC-POL-006-DOCX-00229,DOC-POL-006-DOCX,section19,7,bullet,"- (지원방안) 1조 메가펀드, 임상3상 특화펀드 통한 자금지원 및 R&D, 글로벌 진출 지원 등 신약개발부터 사업화까지 전 영역 지원 강화",1,1,,docx
PAR-DOC-POL-006-DOCX-00230,DOC-POL-006-DOCX,section19,8,heading,< ❼ 자금지원 >,1,1,,docx
PAR-DOC-POL-006-DOCX-00231,DOC-POL-006-DOCX,section19,9,paragraph,개요,1,1,,docx
PAR-DOC-POL-006-DOCX-00232,DOC-POL-006-DOCX,section19,10,bullet,"ㅇ (배경) 제약산업 육성, 글로벌 경쟁력 강화 위해 글로벌제약펀드(’13.9) 시작으로 K-바이오·백신 펀드 조성(’23.11~) 등 보건계정 펀드 확대",1,1,,docx
PAR-DOC-POL-006-DOCX-00233,DOC-POL-006-DOCX,section19,11,bullet,ㅇ (투자 대상) 바이오헬스 全 분야 및 백신 관련 혁신 기술 개발 기업,1,1,,docx
PAR-DOC-POL-006-DOCX-00234,DOC-POL-006-DOCX,section19,12,note,※ 1기 투자 대상: (1~2호) 제약·의료기기 기업 → (3호) 글로벌 진출 의료기관 → (4호) 제약·의료기기·화장품 기업 → (5호) 보건산업 분야 창업 초기 중소기업 → (6호) 보건산업 해외 진출 기업 → (7호) 바이오헬스케어 기업,1,1,,docx
PAR-DOC-POL-006-DOCX-00235,DOC-POL-006-DOCX,section19,13,note,※ 2기 투자 대상: (1호) 제약바이오·백신 분야 기업 → (2~6호) 바이오헬스 전분야 등,1,1,,docx
PAR-DOC-POL-006-DOCX-00236,DOC-POL-006-DOCX,section19,14,bullet,- 13 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00237,DOC-POL-006-DOCX,section20,1,paragraph,운용 현황,1,1,,docx
PAR-DOC-POL-006-DOCX-00238,DOC-POL-006-DOCX,section20,2,heading,< 1기 펀드 >,1,1,,docx
PAR-DOC-POL-006-DOCX-00239,DOC-POL-006-DOCX,section20,3,bullet,"ㅇ (조성 현황) 1기 펀드(1~7호, ’13~’21년 조성)는 1,310억원 출자액을 마중물로 7개 자조합, 6,950억원 규모 조성",1,1,,docx
PAR-DOC-POL-006-DOCX-00240,DOC-POL-006-DOCX,section20,4,paragraph,"→ 최고 수익률(2호, 3.05배) 및 바이오벤처 상장 기반 마련",1,1,,docx
PAR-DOC-POL-006-DOCX-00241,DOC-POL-006-DOCX,section20,5,bullet,"ㅇ (투자 실적) 170건(111개社) 5,837억원 투자, 19개 기업 신규 상장(’25.10)",1,1,,docx
PAR-DOC-POL-006-DOCX-00242,DOC-POL-006-DOCX,section20,6,note,"※ (주요 사례) A기업(110억 투자, 1,931억 회수)은 ’18.12월 코스닥 상장, ’25년 영국 제약사와 뇌질환 치료제 개발을 위한 ‘Grabody-B’ 4.1조 규모 기술이전 계약체결",1,1,,docx
PAR-DOC-POL-006-DOCX-00243,DOC-POL-006-DOCX,section20,7,heading,< 2기 펀드 >,1,1,,docx
PAR-DOC-POL-006-DOCX-00244,DOC-POL-006-DOCX,section20,8,bullet,"ㅇ (조성 현황) 2기 펀드(K-바이오·백신 펀드, ’23년~)는 1,200억원 출자액을 마중물로 4개 자조합, 4,666억원 규모 조성(2개 추가 조성중)",1,1,,docx
PAR-DOC-POL-006-DOCX-00245,DOC-POL-006-DOCX,section20,9,bullet,"ㅇ (투자 실적) 1~2호 펀드로, 37건(28개社) 1,358억원 투자(’25.10)",1,1,,docx
PAR-DOC-POL-006-DOCX-00246,DOC-POL-006-DOCX,section20,10,paragraph,향후 추진계획,1,1,,docx
PAR-DOC-POL-006-DOCX-00247,DOC-POL-006-DOCX,section20,11,heading,<‘26년 예산반영 및 추진계획>,1,1,,docx
PAR-DOC-POL-006-DOCX-00248,DOC-POL-006-DOCX,section20,12,heading,"① (K-바이오·백신 펀드) ’26년 K-바이오·백신 7호 펀드 조성* 추진(‘26년, 200억원)",1,1,,docx
PAR-DOC-POL-006-DOCX-00249,DOC-POL-006-DOCX,section20,13,note,"* 1,000억 규모 펀드 1개 조성 또는 500억 규모 펀드 2개 조성 검토",1,1,,docx
PAR-DOC-POL-006-DOCX-00250,DOC-POL-006-DOCX,section20,14,heading,"② (임상3상 특화펀드) 혁신 신약 등 파이프라인(후보물질) 보유한 임상 3상 추진기업 대상 임상3상 특화펀드 조성(’26년, 600억원)",1,1,,docx
PAR-DOC-POL-006-DOCX-00251,DOC-POL-006-DOCX,section20,15,bullet,- 임상3상 펀드 조성 시 공공출자 비율 상향(40 → 60%)을 위한 국책은행 출자 협조 관련 지속 협의 추진,1,1,,docx
PAR-DOC-POL-006-DOCX-00252,DOC-POL-006-DOCX,section20,16,paragraph,"< 임상3상 특화펀드 조성 계획(안) >▸(투자대상(안)) 혁신 신약 및 바이오베터에 대한 파이프라인을 보유한 임상 3상 추진 중 또는 추진 예정인 기업▸(투자규모) 1,500억원 (’26년 정부 출자금 600억원 정부안 반영)",1,1,,docx
PAR-DOC-POL-006-DOCX-00253,DOC-POL-006-DOCX,section20,17,heading,③ (국민성장펀드) 주요 R&D 투자 과제*에 대해 후기 임상 단계 프로젝트 집중투자 협의 필요,1,1,,docx
PAR-DOC-POL-006-DOCX-00254,DOC-POL-006-DOCX,section20,18,note,"* 국가신약개발지원(KDDF), 범부처의료기기지원(KMDF), 범부처재생의료 기술개발사업단, 특화연구소(K-cell) 등 R&D 투자 과제",1,1,,docx
PAR-DOC-POL-006-DOCX-00255,DOC-POL-006-DOCX,section20,19,bullet,- 14 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00256,DOC-POL-006-DOCX,section21,1,heading,<‘27년 추진계획>,1,1,,docx
PAR-DOC-POL-006-DOCX-00257,DOC-POL-006-DOCX,section21,2,bullet,ㅇ 블록버스터급 신약 창출 및 혁신 생태계 조성을 위해 K-바이오· 백신 펀드 1조원 규모 목표로 지속 조성 추진,1,1,,docx
PAR-DOC-POL-006-DOCX-00258,DOC-POL-006-DOCX,section21,3,bullet,ㅇ 복지부 펀드의 경험 및 노하우가 실제 성과로 이어질 수 있도록 국민성장펀드를 통해 끝까지 지원하는 투자 생태계 구축,1,1,,docx
PAR-DOC-POL-006-DOCX-00259,DOC-POL-006-DOCX,section21,4,heading,< ❼ 글로벌 진출역량 강화 >,1,1,,docx
PAR-DOC-POL-006-DOCX-00260,DOC-POL-006-DOCX,section21,5,heading,<‘26년 예산반영 및 추진계획>,1,1,,docx
PAR-DOC-POL-006-DOCX-00261,DOC-POL-006-DOCX,section21,6,heading,"① (인력양성) 바이오-AI 융합 인력(연 1.7천명), 제조공정 인력(연 2천명), 규제과학 인력(총 1천명) 등 바이오헬스 핵심인재 11만명 양성 추진(~’27)",1,1,,docx
PAR-DOC-POL-006-DOCX-00262,DOC-POL-006-DOCX,section21,7,note,"※ 인력양성 예산: ’25년 1,008억(19개 사업) → ‘26년 1,474억(+466억, 24개 사업)",1,1,,docx
PAR-DOC-POL-006-DOCX-00263,DOC-POL-006-DOCX,section21,8,paragraph,"▲의사과학자 도약 프로그램(신규, 96억), ▲K-MediST 지원(신규, 78억),",1,1,,docx
PAR-DOC-POL-006-DOCX-00264,DOC-POL-006-DOCX,section21,9,paragraph,"▲최고급 해외인재유치(연 6명, 신규, 18억) 등",1,1,,docx
